agent_id, n_trial, n_agents, iters, cost
1,None,3,4,1174.5410478877288,
0,None,3,4,809.3642823186367,
2,None,3,4,278.17927636102434,
1,None,3,5,1251.3966726324597,
0,None,3,5,866.1369412697138,
2,None,3,5,315.68728439908364,
1,None,3,6,1305.5785039267453,
0,None,3,6,906.2662669211506,
2,None,3,6,341.58657765592676,
1,None,3,7,1347.4516898633851,
2,None,3,7,359.1551592478217,
0,None,3,7,934.033033612558,
1,None,3,8,1373.3780983711908,
0,None,3,8,952.9879901123611,
2,None,3,8,370.9528304042344,
1,None,3,9,1390.7081358233909,
0,None,3,9,965.8171887438994,
2,None,3,9,378.8293684419029,
1,None,3,10,1402.3101899966623,
2,None,3,10,384.070798272084,
0,None,3,10,974.4533089677858,
1,None,3,11,1410.070011664131,
0,None,3,11,980.2464978911491,
2,None,3,11,387.5525403271654,
1,None,3,12,1415.2549799536005,
0,None,3,12,984.1236563109171,
2,None,3,12,389.86339391041463,
1,None,3,13,1418.7162375387384,
0,None,3,13,986.7149653426047,
2,None,3,13,391.3966502883127,
1,None,3,14,1421.025376914433,
0,None,3,14,988.4450934750125,
2,None,3,14,392.41398174631956,
1,None,3,15,1422.5652909596802,
2,None,3,15,393.089120242679,
0,None,3,15,989.5995238295113,
1,None,3,16,1423.5919850865394,
0,None,3,16,990.3695115211456,
2,None,3,16,393.53729276759407,
1,None,3,17,1424.2764118492591,
0,None,3,17,990.8829511564522,
2,None,3,17,393.83489454642756,
1,None,3,18,1424.7326389297943,
0,None,3,18,991.2252660141374,
2,None,3,18,394.03257598926564,
