agent_id, n_trial, n_agents, iters, cost
0,None,3,3,267.1475134594765,
1,None,3,3,247.37378485607138,
0,None,3,4,344.2803868293064,
2,None,3,4,252.15797738922285,
1,None,3,4,299.94877428547267,
1,None,3,5,336.7898028091604,
0,None,3,5,401.08164261793786,
2,None,3,5,294.7625598507619,
1,None,3,6,362.046557632254,
2,None,3,6,324.9774911336018,
0,None,3,6,441.30265687551736,
1,None,3,7,379.16532684478966,
0,None,3,7,469.1445004278272,
2,None,3,7,345.9184298842379,
0,None,3,8,488.15308874017427,
2,None,3,8,360.2294717720141,
1,None,3,8,390.6887342967085,
0,None,3,9,501.0191568546905,
2,None,3,9,369.9236021999838,
1,None,3,9,398.4266593985712,
0,None,3,10,509.6797222713732,
1,None,3,10,403.60355155429295,
2,None,3,10,376.453212221068,
0,None,3,11,515.4887479477421,
2,None,3,11,380.8352073506654,
1,None,3,11,407.0583159518186,
0,None,3,12,519.3761650288342,
2,None,3,12,383.76891542801326,
1,None,3,12,409.39907238332216,
0,None,3,13,521.9737593956316,
2,None,3,13,385.72993283546725,
1,None,3,13,410.93425603333776,
0,None,3,14,523.7078133533116,
2,None,3,14,387.03941692624227,
1,None,3,14,411.9383511465444,
1,None,3,15,412.5979321412523,
2,None,3,15,387.9132476231342,
0,None,3,15,524.8646826625862,
1,None,3,16,413.0325158591539,
0,None,3,16,525.6361792707568,
2,None,3,16,388.4961073844114,
1,None,3,17,413.3194812536541,
0,None,3,17,526.1505491159934,
2,None,3,17,388.8847741300496,
1,None,3,18,413.50927508749413,
0,None,3,18,526.493435486349,
2,None,3,18,389.14390028708357,
1,None,3,1,78.83787354131535,
2,None,3,1,44.51207365792515,
0,None,3,1,63.785199052010405,
0,None,3,2,167.20174493132734,
1,None,3,2,150.97877199651458,
2,None,3,2,121.90631139469431,
1,None,3,3,214.16533404515164,
2,None,3,3,194.73695530491173,
0,None,3,3,264.29929917151,
0,None,3,4,341.3656642268333,
1,None,3,4,261.624622893795,
2,None,3,4,252.6465676074588,
0,None,3,5,398.15446585891857,
1,None,3,5,295.16068329638995,
2,None,3,5,295.37851586826065,
0,None,3,6,438.38690961784613,
2,None,3,6,325.68505368623374,
1,None,3,6,316.0538560256877,
1,None,3,7,330.1502238491886,
0,None,3,7,466.2480003231425,
2,None,3,7,346.6902570752179,
0,None,3,8,485.2759928215149,
1,None,3,8,339.5733932888469,
2,None,3,8,361.0456200768755,
1,None,3,9,345.8409915901055,
0,None,3,9,498.1586549261624,
2,None,3,9,370.76997290050645,
0,None,3,10,506.83230393925203,
2,None,3,10,377.320033264227,
1,None,3,10,349.9984294017339,
0,None,3,11,512.651165127796,
1,None,3,11,352.7523876324585,
2,None,3,11,381.7157926351706,
0,None,3,12,516.5457516557635,
2,None,3,12,384.6587300134991,
1,None,3,12,354.5756273020375,
0,None,3,13,519.148462540901,
1,None,3,13,355.7825774704878,
2,None,3,13,386.62591927775236,
0,None,3,14,520.8861128175906,
1,None,3,14,356.58169392570056,
2,None,3,14,387.9395225933455,
2,None,3,15,388.8160986185325,
0,None,3,15,522.0454815834883,
1,None,3,15,357.1109517757597,
0,None,3,16,522.8187005133196,
2,None,3,16,389.400786118338,
1,None,3,16,357.4616139290721,
1,None,3,17,357.69403880638316,
0,None,3,17,523.3342493341192,
2,None,3,17,389.7906687484514,
0,None,3,18,523.6779385548482,
2,None,3,18,390.050603285558,
1,None,3,18,357.84815371911316,
2,None,3,1,44.47612466132693,
0,None,3,1,62.09383031439337,
1,None,3,1,65.60841455134789,
0,None,3,2,165.3493550555004,
1,None,3,2,130.95012401089224,
2,None,3,2,122.07626749649694,
1,None,3,3,186.97658473079878,
2,None,3,3,195.1037018698582,
0,None,3,3,262.3891142994097,
1,None,3,4,229.26676127046642,
0,None,3,4,339.46445971008376,
2,None,3,4,253.17181381302174,
0,None,3,5,396.2903393165319,
1,None,3,5,259.24154015905924,
2,None,3,5,296.02185312433085,
1,None,3,6,279.8349592471907,
0,None,3,6,436.5658301822462,
2,None,3,6,326.4128717808969,
1,None,3,7,293.7482180616703,
2,None,3,7,347.4768824754485,
0,None,3,7,464.46568324461106,
1,None,3,8,303.06118973969024,
0,None,3,8,483.52497885265234,
2,None,3,8,361.8725251634245,
2,None,3,9,371.62417841955613,
1,None,3,9,309.26269945834787,
0,None,3,9,496.43144656459987,
1,None,3,10,313.38074707023094,
2,None,3,10,378.19261292404497,
0,None,3,10,505.1225404168088,
1,None,3,11,316.11148775924175,
0,None,3,11,510.95387531352833,
2,None,3,11,382.6006800665057,
1,None,3,12,317.92126589533615,
2,None,3,12,385.551834794913,
0,None,3,12,514.8572302200189,
1,None,3,13,319.1205873977748,
2,None,3,13,387.5244979515699,
0,None,3,13,517.4660295995862,
1,None,3,14,319.91551659961397,
2,None,3,14,388.8417418168983,
0,None,3,14,519.2078692634032,
1,None,3,15,320.4425816967196,
0,None,3,15,520.3701008857605,
2,None,3,15,389.72073634812244,
1,None,3,16,320.7921797952926,
0,None,3,16,521.1452658129406,
2,None,3,16,390.3070292336592,
1,None,3,17,321.024158711778,
0,None,3,17,521.6621319223673,
2,None,3,17,390.6979769016223,
1,None,3,18,321.1781502050641,
2,None,3,18,390.9586177193741,
0,None,3,18,522.0067099190031,
2,None,3,1,44.4955027461962,
1,None,3,1,56.4198893683015,
0,None,3,1,61.058318044339956,
0,None,3,2,164.3974968916236,
1,None,3,2,115.5691728821146,
2,None,3,2,122.28584333004507,
1,None,3,3,168.4828734609831,
0,None,3,3,261.5775893771821,
2,None,3,3,195.49272523892427,
1,None,3,4,208.98180583816554,
2,None,3,4,253.7035321730363,
0,None,3,4,338.80052011715264,
2,None,3,5,296.65871892199124,
1,None,3,5,237.9971603891329,
0,None,3,5,395.75519397625624,
0,None,3,6,436.1327753509969,
1,None,3,6,258.1031627911333,
2,None,3,6,327.1241064562273,
1,None,3,7,271.7823547905549,
2,None,3,7,348.239460665475,
0,None,3,7,464.10914784115795,
0,None,3,8,483.2238232476933,
2,None,3,8,362.670022183094,
1,None,3,8,280.99171768797964,
2,None,3,9,372.4451963099844,
1,None,3,9,287.1539816258358,
0,None,3,9,496.1694589653796,
0,None,3,10,504.88782286573314,
1,None,3,10,291.2627543441013,
2,None,3,10,379.02937461971464,
1,None,3,11,293.99688061113585,
2,None,3,11,383.44793589698173,
0,None,3,11,510.7379353188494,
0,None,3,12,514.6541173276771,
2,None,3,12,386.40606590078164,
1,None,3,12,295.81435640250925,
1,None,3,13,297.02191943977306,
2,None,3,13,388.3833565859609,
0,None,3,13,517.2716276361169,
1,None,3,14,297.82413185550956,
2,None,3,14,389.7036664737748,
0,None,3,14,519.0193568494863,
1,None,3,15,298.35708874908806,
0,None,3,15,520.1855570519017,
2,None,3,15,390.584690653256,
1,None,3,16,298.7112195945322,
0,None,3,16,520.9633891731189,
2,None,3,16,391.1723263350082,
1,None,3,17,298.9465761462638,
0,None,3,17,521.4820441844176,
2,None,3,17,391.5641620387516,
1,None,3,18,299.10303033177837,
2,None,3,18,391.8253899990948,
0,None,3,18,521.827820071175,
0,None,3,1,60.51310154701836,
2,None,3,1,44.54138982965804,
1,None,3,1,49.346408461326476,
0,None,3,2,164.11802990885738,
2,None,3,2,122.49974550923346,
1,None,3,2,105.48428107212843,
0,None,3,3,261.5870457312427,
1,None,3,3,156.42612056093898,
2,None,3,3,195.86377325232218,
0,None,3,4,339.0626653346037,
1,None,3,4,195.84999024008965,
2,None,3,4,254.19858790418434,
0,None,3,5,396.2165956126819,
1,None,3,5,224.34366268404068,
2,None,3,5,297.2445344439929,
0,None,3,6,436.7424460943707,
1,None,3,6,244.22718160280945,
2,None,3,6,327.773730041245,
0,None,3,7,464.82531683412446,
1,None,3,7,257.83208635060026,
2,None,3,7,348.93290108962907,
0,None,3,8,484.0147725780384,
1,None,3,8,267.0341320567514,
2,None,3,8,363.3931189167468,
1,None,3,9,273.21521563756596,
0,None,3,9,497.01213103812785,
2,None,3,9,373.18818146361093,
0,None,3,10,505.7659023311501,
1,None,3,10,277.34976988527865,
2,None,3,10,379.78561838991726,
0,None,3,11,511.6400787826585,
1,None,3,11,280.10847555208227,
2,None,3,11,384.2129840862456,
1,None,3,12,281.94647801944774,
0,None,3,12,515.5725311907753,
2,None,3,12,387.1769456205382,
0,None,3,13,518.2010011116992,
2,None,3,13,389.1580921653395,
1,None,3,13,283.1700556178372,
0,None,3,14,519.9560921049671,
2,None,3,14,390.48094869583906,
1,None,3,14,283.98426331902357,
0,None,3,15,521.1272270159153,
2,None,3,15,391.3636535837669,
1,None,3,15,284.52596847285514,
0,None,3,16,521.9083616754957,
1,None,3,16,284.8863625811844,
2,None,3,16,391.9523979550417,
0,None,3,17,522.4292241875627,
2,None,3,17,392.34496479884217,
1,None,3,17,285.1261437875145,
0,None,3,18,522.7764742152739,
1,None,3,18,285.2856928334507,
2,None,3,18,392.6066748403678,
2,None,3,1,44.60174639579863,
0,None,3,1,60.29779493388262,
1,None,3,1,43.95229860497037,
1,None,3,2,98.14567921605912,
2,None,3,2,122.70509970286115,
0,None,3,2,164.26667626411788,
2,None,3,3,196.20283705313523,
1,None,3,3,147.85219158232448,
0,None,3,3,262.0996628441958,
1,None,3,4,186.6338639345084,
2,None,3,4,254.64194949297277,
0,None,3,4,339.8780143210683,
1,None,3,5,214.841059409776,
2,None,3,5,297.7635018211814,
0,None,3,5,397.26303844200885,
2,None,3,6,328.3454221132236,
1,None,3,6,234.62311910161205,
0,None,3,6,437.95707537864854,
1,None,3,7,248.2127552103586,
2,None,3,7,349.5405457641645,
0,None,3,7,466.1588549200035,
1,None,3,8,257.43425843421477,
2,None,3,8,364.0249466220148,
0,None,3,8,485.43083860109925,
1,None,3,9,263.64485096599304,
2,None,3,9,373.8361366174969,
0,None,3,9,498.4847787400208,
0,None,3,10,507.277022327547,
1,None,3,10,267.8082629708603,
2,None,3,10,380.4442700121896,
1,None,3,11,270.5913104900868,
2,None,3,11,384.87870504969925,
0,None,3,11,513.1772078742401,
0,None,3,12,517.1271725374551,
2,None,3,12,387.8473280430225,
1,None,3,12,272.44838516961534,
1,None,3,13,273.6862703434053,
2,None,3,13,389.8315437571482,
0,None,3,13,519.767399439096,
0,None,3,14,521.5303668529557,
1,None,3,14,274.51091347618956,
2,None,3,14,391.1564191535228,
2,None,3,15,392.04045124016164,
1,None,3,15,275.06008404356487,
0,None,3,15,522.7067701936554,
0,None,3,16,523.4914246972784,
1,None,3,16,275.4257452822531,
2,None,3,16,392.6300677994541,
2,None,3,17,393.02320770395494,
1,None,3,17,275.6692047253915,
0,None,3,17,524.0146367290452,
1,None,3,18,275.8313025451647,
0,None,3,18,524.3634540092846,
2,None,3,18,393.28529423783186,
2,None,3,1,44.65581777926048,
1,None,3,1,39.82507116396395,
0,None,3,1,60.30127154521564,
1,None,3,2,92.69554164993178,
0,None,3,2,164.68216630276828,
2,None,3,2,122.87468148558942,
0,None,3,3,262.9113797921035,
1,None,3,3,141.57328266493624,
2,None,3,3,196.47872855793557,
2,None,3,4,255.00053378699252,
1,None,3,4,179.93480791897576,
0,None,3,4,341.0112040479659,
1,None,3,5,207.96383968378635,
2,None,3,5,298.1817920628716,
0,None,3,5,398.63755789814604,
2,None,3,6,328.80515609174626,
1,None,3,6,227.69118822591395,
0,None,3,6,439.50518510976934,
1,None,3,7,241.28170431071348,
2,None,3,7,350.0284004209581,
0,None,3,7,467.8286571160673,
1,None,3,8,250.52488320205296,
0,None,3,8,487.1845692889128,
2,None,3,8,364.53162091908325,
1,None,3,9,256.761671929561,
2,None,3,9,374.35529824693225,
0,None,3,9,500.2957759357544,
1,None,3,10,260.9490616590134,
2,None,3,10,380.97167238817457,
0,None,3,10,509.12681335653195,
2,None,3,11,385.41152686001664,
1,None,3,11,263.75170842370625,
0,None,3,11,515.0531493785273,
1,None,3,12,265.62386112324504,
2,None,3,12,388.3837059536637,
0,None,3,12,519.0206811794724,
1,None,3,13,266.8729236890645,
0,None,3,13,521.6726804429244,
2,None,3,13,390.37025177882805,
2,None,3,14,391.6966525978556,
1,None,3,14,267.7056515973428,
0,None,3,14,523.4435231291147,
0,None,3,15,524.6251880197448,
2,None,3,15,392.5816827642695,
1,None,3,15,268.2605705769785,
2,None,3,16,393.171952156338,
1,None,3,16,268.63026854991654,
0,None,3,16,525.4133545146871,
1,None,3,17,268.87653658618996,
2,None,3,17,393.5655190015363,
0,None,3,17,525.9389090956187,
1,None,3,18,269.0405747636028,
2,None,3,18,393.8278847304998,
0,None,3,18,526.289288066102,
2,None,3,1,44.685585380637136,
0,None,3,1,60.4472046748315,
1,None,3,1,36.74993496069765,
0,None,3,2,165.25224644273064,
2,None,3,2,122.98410042485791,
1,None,3,2,88.79700979064108,
0,None,3,3,263.88140783530855,
2,None,3,3,196.6623866631976,
1,None,3,3,137.18607589004074,
0,None,3,4,342.30146220243245,
1,None,3,4,175.323847233591,
2,None,3,4,255.24233617648002,
0,None,3,5,400.1660612030768,
2,None,3,5,298.46561595114264,
1,None,3,5,203.27892349574716,
2,None,3,6,329.1180666357885,
1,None,3,6,223.00338890356335,
0,None,3,6,441.2039838112488,
0,None,3,7,469.6462973536295,
2,None,3,7,350.36094685529787,
1,None,3,7,236.61875596895686,
0,None,3,8,489.08389704478196,
2,None,3,8,364.8772236284076,
1,None,3,8,245.89349923298036,
1,None,3,9,252.15963146085676,
2,None,3,9,374.7095005743262,
0,None,3,9,502.25070022381584,
0,None,3,10,511.11932732287784,
1,None,3,10,256.37116224208995,
2,None,3,10,381.33150497399237,
0,None,3,11,517.0709641987465,
2,None,3,11,385.7750313988655,
1,None,3,11,259.1924317364111,
0,None,3,12,521.0554725922761,
1,None,3,12,261.0784013168137,
2,None,3,12,388.749599260763,
0,None,3,13,523.71883813352,
2,None,3,13,390.7376965297816,
1,None,3,13,262.33745618273923,
0,None,3,14,525.4972790509988,
1,None,3,14,263.1772834677619,
2,None,3,14,392.0651038795467,
0,None,3,15,526.6840176090798,
1,None,3,15,263.73718244663183,
2,None,3,15,392.95078658380595,
1,None,3,16,264.11034083549316,
0,None,3,16,527.4755692583619,
2,None,3,16,393.54147881585214,
2,None,3,17,393.93531957020747,
0,None,3,17,528.0033810659588,
1,None,3,17,264.3589962027008,
0,None,3,18,528.3552644907938,
2,None,3,18,394.1978626946723,
1,None,3,18,264.5246723049068,
0,None,3,1,60.53267237924586,
1,None,3,1,34.48974185194872,
2,None,3,1,44.69709653193281,
1,None,3,2,86.05496396205336,
0,None,3,2,165.64487167727245,
2,None,3,2,123.04209383432301,
1,None,3,3,134.1869466915509,
0,None,3,3,264.58639014650487,
2,None,3,3,196.7636706394953,
0,None,3,4,343.26895200669964,
1,None,3,4,172.23362671453194,
2,None,3,4,255.37722547672112,
0,None,3,5,401.33464255842,
1,None,3,5,200.1842600822502,
2,None,3,5,298.624397311248,
1,None,3,6,219.93974268795577,
2,None,3,6,329.29303945979945,
0,None,3,6,442.51888233398654,
1,None,3,7,233.5951264119523,
0,None,3,7,471.06443155757165,
2,None,3,7,350.5465884251957,
0,None,3,8,490.5734793433146,
2,None,3,8,365.069773998246,
1,None,3,8,242.90727859104396,
1,None,3,9,249.2042466691419,
2,None,3,9,374.9064750467166,
0,None,3,9,503.789118199638,
0,None,3,10,512.6908508938308,
1,None,3,10,253.43956834205412,
2,None,3,10,381.53129107848287,
0,None,3,11,518.6648056282445,
1,None,3,11,256.27847568044814,
2,None,3,11,385.9765947421812,
1,None,3,12,258.17718503572115,
0,None,3,12,522.6643023838053,
2,None,3,12,388.95228138984425,
1,None,3,13,259.44527796789896,
0,None,3,13,525.3377074683585,
2,None,3,13,390.94108056969026,
0,None,3,14,527.1228607311959,
2,None,3,14,392.2689269714351,
1,None,3,14,260.29143521166765,
1,None,3,15,260.8557256269873,
0,None,3,15,528.3140812617753,
2,None,3,15,393.1548835240834,
1,None,3,16,261.23190888262496,
0,None,3,16,529.1086228373962,
2,None,3,16,393.74574607104387,
1,None,3,17,261.482636399907,
0,None,3,17,529.6384278935209,
2,None,3,17,394.1396924282826,
1,None,3,18,261.6497259432999,
0,None,3,18,529.9916394840366,
2,None,3,18,394.402300815486,
1,None,3,1,32.835721655412,
0,None,3,1,60.54924408821623,
2,None,3,1,44.69488868708427,
1,None,3,2,84.12196753065399,
0,None,3,2,165.82686466645058,
2,None,3,2,123.05899494209602,
1,None,3,3,132.1357757447563,
2,None,3,3,196.79683823294317,
0,None,3,3,264.93982156973897,
1,None,3,4,170.1714133030746,
0,None,3,4,343.76802759816314,
2,None,3,4,255.42170257052152,
1,None,3,5,198.15946605366003,
2,None,3,5,298.6758605482717,
0,None,3,5,401.94574929622905,
1,None,3,6,217.96612866626094,
2,None,3,6,329.34846042269135,
0,None,3,6,443.2115275965564,
0,None,3,7,471.8144992800594,
1,None,3,7,231.67027435687453,
2,None,3,7,350.6040705945093,
0,None,3,8,491.3631654164746,
1,None,3,8,241.02294456802971,
2,None,3,8,365.1282152301679,
1,None,3,9,247.35127745620287,
0,None,3,9,504.60578140079065,
2,None,3,9,374.96527504458305,
1,None,3,10,251.60987473245632,
0,None,3,10,513.525725546534,
2,None,3,10,381.59014628750026,
1,None,3,11,254.4655897838488,
0,None,3,11,519.5119036632443,
2,None,3,11,386.0353680248547,
2,None,3,12,389.01092400827827,
0,None,3,12,523.5195727896742,
1,None,3,12,256.37621245802194,
1,None,3,13,257.6526388324411,
2,None,3,13,390.99958753139657,
0,None,3,13,526.1984273177321,
1,None,3,14,258.5045694403874,
0,None,3,14,527.9872077255891,
2,None,3,14,392.32731252972496,
1,None,3,15,259.07283088421474,
2,None,3,15,393.2131683867095,
0,None,3,15,529.1808394507163,
0,None,3,16,529.9769825134999,
1,None,3,16,259.451730529259,
2,None,3,16,393.80395118003946,
0,None,3,17,530.5078506262674,
1,None,3,17,259.70430831773655,
2,None,3,17,394.1978362932889,
2,None,3,18,394.4603986784912,
0,None,3,18,530.8617675819415,
1,None,3,18,259.872653982366,
0,None,3,1,60.515030152879255,
1,None,3,1,31.624420988279336,
2,None,3,1,44.68861625559511,
0,None,3,2,165.84576974125932,
2,None,3,2,123.05218611712696,
1,None,3,2,82.72475616982713,
2,None,3,3,196.7856755911841,
1,None,3,3,130.65844067430905,
0,None,3,3,265.0171231265118,
0,None,3,4,343.8961527795694,
2,None,3,4,255.40416124363634,
1,None,3,4,168.68482652763794,
0,None,3,5,402.1130649390534,
1,None,3,5,196.69591188176548,
2,None,3,5,298.65158317579954,
1,None,3,6,216.5350285211073,
0,None,3,6,443.40710953429266,
2,None,3,6,329.31807494589054,
0,None,3,7,472.02968284529504,
1,None,3,7,230.27035138806943,
2,None,3,7,350.5686054896801,
1,None,3,8,239.6490261712527,
2,None,3,8,365.0887483460716,
0,None,3,8,491.5916170089236,
0,None,3,9,504.84307646003305,
2,None,3,9,374.92276691545294,
1,None,3,9,245.9975328679866,
1,None,3,10,250.27112240984002,
0,None,3,10,513.7688557934471,
2,None,3,10,381.54538392980584,
0,None,3,11,519.7588582379136,
1,None,3,11,253.1376748692445,
2,None,3,11,385.98896455433027,
1,None,3,12,255.05598532612757,
0,None,3,12,523.7690222884663,
2,None,3,12,388.96334158796986,
0,None,3,13,526.4494992768609,
1,None,3,13,256.3377929466631,
2,None,3,13,390.951166705466,
0,None,3,14,528.2393324058722,
2,None,3,14,392.2783001563004,
1,None,3,14,257.1934537982325,
1,None,3,15,257.76428228663576,
0,None,3,15,529.4336460775872,
2,None,3,15,393.16374124749694,
0,None,3,16,530.2302303782351,
2,None,3,16,393.7542347002614,
1,None,3,16,258.1449387416496,
1,None,3,17,258.3987136998761,
2,None,3,17,394.14791881416863,
0,None,3,17,530.7613837305287,
1,None,3,18,258.5678724347093,
0,None,3,18,531.1154849545406,
2,None,3,18,394.41034205905225,
1,None,3,1,30.740486096351106,
2,None,3,1,44.676166467515955,
0,None,3,1,60.49351645839666,
1,None,3,2,81.7052090694122,
0,None,3,2,165.82563310212166,
2,None,3,2,123.02293804048963,
0,None,3,3,264.9877091666362,
2,None,3,3,196.7357703399455,
1,None,3,3,129.5721392879271,
0,None,3,4,343.8531476834324,
1,None,3,4,167.5800812255546,
2,None,3,4,255.3343771580015,
1,None,3,5,195.59640990001725,
0,None,3,5,402.0563645867477,
2,None,3,5,298.5648570317321,
0,None,3,6,443.3385273721787,
1,None,3,6,215.4493710513388,
2,None,3,6,329.21790015460675,
0,None,3,7,471.95156585348224,
1,None,3,7,229.19972532599192,
2,None,3,7,350.45822458150656,
2,None,3,8,364.97085000994105,
1,None,3,8,238.59160624333296,
0,None,3,8,491.50619438970483,
0,None,3,9,504.7522199119764,
1,None,3,9,244.95065354274115,
2,None,3,9,374.7994442120761,
1,None,3,10,249.23221690936293,
2,None,3,10,381.41820375729674,
0,None,3,10,513.674038033901,
1,None,3,11,252.10460336710946,
0,None,3,11,519.6611937175527,
2,None,3,11,385.8590700853068,
2,None,3,12,388.83155220399806,
1,None,3,12,254.0270883273762,
0,None,3,12,523.6693332173917,
0,None,3,13,526.3483817661087,
1,None,3,13,255.31183698169016,
2,None,3,13,390.8180623465751,
0,None,3,14,528.1372132608348,
2,None,3,14,392.1442875170471,
1,None,3,14,256.1695467489745,
1,None,3,15,256.74179082003036,
2,None,3,15,393.0291035579745,
0,None,3,15,529.3308280456494,
0,None,3,16,530.1269266735537,
2,None,3,16,393.6191681571332,
1,None,3,16,257.1234191484843,
2,None,3,17,394.01255875562515,
0,None,3,17,530.6577436630944,
1,None,3,17,257.3778581179839,
0,None,3,18,531.011612603793,
2,None,3,18,394.2747815284516,
1,None,3,18,257.5474688054183,
2,None,3,1,44.65960654139126,
1,None,3,1,30.101527690017893,
0,None,3,1,60.44120215340764,
1,None,3,2,80.94871574319565,
2,None,3,2,122.97748978217639,
0,None,3,2,165.74452940749876,
1,None,3,3,128.73994664353853,
2,None,3,3,196.6578096689304,
0,None,3,3,264.87747988043856,
1,None,3,4,166.70765062447916,
0,None,3,4,343.7165157788817,
2,None,3,4,255.22690006458177,
1,None,3,5,194.7051727655124,
0,None,3,5,401.8973329711385,
2,None,3,5,298.4332642066724,
1,None,3,6,214.55063957279611,
2,None,3,6,329.0677679977346,
0,None,3,6,443.16144798955105,
1,None,3,7,228.29892870919173,
2,None,3,7,350.2943731523901,
0,None,3,7,471.7605148257186,
1,None,3,8,237.69107966516526,
2,None,3,8,364.79709765518436,
0,None,3,8,491.304647392882,
1,None,3,9,244.05121875426977,
0,None,3,9,504.54296245372217,
2,None,3,9,374.6186676575517,
0,None,3,10,513.4592103284728,
1,None,3,10,248.33401207294918,
2,None,3,10,381.23250326194176,
0,None,3,11,519.4423924488173,
1,None,3,11,251.20749482665906,
2,None,3,11,385.6699475286595,
1,None,3,12,253.1308630313908,
2,None,3,12,388.6400663867844,
0,None,3,12,523.4477247066671,
1,None,3,13,254.41628483562081,
0,None,3,13,526.1248048900841,
2,None,3,13,390.6249522256133,
0,None,3,14,527.9122644236201,
1,None,3,14,255.27449023118754,
2,None,3,14,391.9500650641036,
2,None,3,15,392.83412155599956,
0,None,3,15,529.1049275166856,
1,None,3,15,255.84709089371927,
2,None,3,16,393.4236686910925,
1,None,3,16,256.22897164657894,
0,None,3,16,529.9003685605818,
0,None,3,17,530.4307326548463,
1,None,3,17,256.48358719971077,
2,None,3,17,393.8167074124074,
1,None,3,18,256.6533203267921,
2,None,3,18,394.0786912797573,
0,None,3,18,530.7842905236956,
1,None,3,1,29.643498984598356,
2,None,3,1,44.64005779967162,
0,None,3,1,60.378643924649374,
1,None,3,2,80.38880448077863,
0,None,3,2,165.61955838016067,
2,None,3,2,122.92120737753359,
1,None,3,3,128.10065222765115,
0,None,3,3,264.68815521338524,
2,None,3,3,196.56142438379968,
0,None,3,4,343.47162367004773,
1,None,3,4,166.01452234370265,
2,None,3,4,255.09490489821766,
0,None,3,5,401.60835754298216,
1,None,3,5,193.9773298424027,
2,None,3,5,298.27267557403553,
0,None,3,6,442.8391731333063,
1,None,3,6,213.80082421927398,
2,None,3,6,328.885503536993,
1,None,3,7,227.53527297839108,
0,None,3,7,471.41385600577905,
2,None,3,7,350.0962529180666,
2,None,3,8,364.5876457258392,
1,None,3,8,236.91869140651542,
0,None,3,8,490.94049964841247,
1,None,3,9,243.2732946686534,
2,None,3,9,374.40124355316146,
0,None,3,9,504.166449725918,
0,None,3,10,513.0740439923707,
1,None,3,10,247.55255742108585,
2,None,3,10,381.00953140439924,
0,None,3,11,519.051214699398,
1,None,3,11,250.42377403927517,
2,None,3,11,385.44314493154894,
0,None,3,12,523.0523940543435,
1,None,3,12,252.34567857846747,
2,None,3,12,388.4106335711746,
1,None,3,13,253.63014950616258,
0,None,3,13,525.7266173547296,
2,None,3,13,390.39372105927066,
2,None,3,14,391.7176082388386,
1,None,3,14,254.48773391441057,
0,None,3,14,527.512118039574,
0,None,3,15,528.7034415615967,
2,None,3,15,392.6008314543906,
1,None,3,15,255.0599271556996,
0,None,3,16,529.4979684971628,
1,None,3,16,255.44153953936393,
2,None,3,16,393.18981318783256,
0,None,3,17,530.0277099285504,
2,None,3,17,393.5824688746486,
1,None,3,17,255.6959777186601,
0,None,3,18,530.3808443009324,
1,None,3,18,255.86559328117548,
2,None,3,18,393.8441935906081,
2,None,3,1,44.613481741266305,
1,None,3,1,29.34739061140354,
0,None,3,1,60.2949052946215,
1,None,3,2,80.04977253148265,
0,None,3,2,165.4425129912178,
2,None,3,2,122.84978832716473,
1,None,3,3,127.73024788439164,
0,None,3,3,264.41616821579794,
2,None,3,3,196.44298859190735,
0,None,3,4,343.1188381883152,
2,None,3,4,254.93593172894126,
1,None,3,4,165.62397461008973,
0,None,3,5,401.1923767101589,
2,None,3,5,298.08183648785933,
1,None,3,5,193.57435689112998,
2,None,3,6,328.6708877138045,
0,None,3,6,442.37607730004567,
1,None,3,6,213.39023696515292,
2,None,3,7,349.8644564821551,
0,None,3,7,470.9166637155092,
1,None,3,7,227.1199806064619,
1,None,3,8,236.50044807552672,
2,None,3,8,364.34369051367196,
0,None,3,8,490.41910843476035,
1,None,3,9,242.85316877471678,
0,None,3,9,503.62810974636307,
2,None,3,9,374.1488029068327,
2,None,3,10,380.75122571034603,
1,None,3,10,247.13121027255178,
0,None,3,10,512.5239423116815,
1,None,3,11,250.00162257955427,
0,None,3,11,518.4930046421401,
2,None,3,11,385.18081288619993,
2,None,3,12,388.1455509894957,
0,None,3,12,522.4886211399601,
1,None,3,12,251.92299056340005,
2,None,3,13,390.1267662860162,
1,None,3,13,253.20709982301148,
0,None,3,13,525.1590417676765,
2,None,3,14,391.4493825988921,
1,None,3,14,254.06443848322803,
0,None,3,14,526.9419502195353,
1,None,3,15,254.63646374841997,
0,None,3,15,528.1315104958029,
2,None,3,15,392.3317449375518,
0,None,3,16,528.9248401615812,
2,None,3,16,392.92014447421775,
1,None,3,16,255.01796083498823,
0,None,3,17,529.453769795082,
1,None,3,17,255.27231965761726,
2,None,3,17,393.31240694721436,
1,None,3,18,255.44188051146398,
0,None,3,18,529.8063543964122,
2,None,3,18,393.57386637185834,
1,None,3,1,29.165338355072663,
0,None,3,1,60.19975912642906,
2,None,3,1,44.58495662263235,
1,None,3,2,79.86700769052105,
0,None,3,2,165.23378182972553,
2,None,3,2,122.77261280058188,
0,None,3,3,264.09219147756085,
2,None,3,3,196.31553500091619,
1,None,3,3,127.55098460470606,
2,None,3,4,254.76560437152537,
0,None,3,4,342.6971624730131,
1,None,3,4,165.44942074317868,
0,None,3,5,400.69463164809184,
2,None,3,5,297.87809887419434,
1,None,3,5,193.4040783688592,
0,None,3,6,441.8218816971268,
2,None,3,6,328.4423962560787,
1,None,3,6,213.22326843286953,
0,None,3,7,470.3217990652009,
1,None,3,7,226.95536207485816,
2,None,3,7,349.6181826469204,
