agent_id, n_trial, n_agents, iters, cost
2,None,3,4,197.7202567670196,
0,None,3,4,1323.8644488789937,
1,None,3,5,1191.3877578662398,
0,None,3,5,1364.2714187134525,
2,None,3,5,220.04567471028417,
1,None,3,6,1223.4983644542624,
0,None,3,6,1392.7921424413548,
2,None,3,6,235.53865627329856,
1,None,3,7,1246.0448980181664,
0,None,3,7,1412.2528876817628,
2,None,3,7,246.1607209430732,
1,None,3,8,1261.1022708366588,
0,None,3,8,1425.3614516689245,
2,None,3,8,253.35390017596168,
1,None,3,9,1271.323488607848,
2,None,3,9,257.3425148322584,
0,None,3,9,1434.154719212845,
1,None,3,10,1278.1985364164489,
0,None,3,10,1440.0349523373802,
2,None,3,10,262.1183269803125,
0,None,3,11,1443.9607452398868,
1,None,3,11,1283.7585385605244,
2,None,3,11,263.1790714065684,
1,None,3,12,1286.568754516264,
0,None,3,12,1446.5794623111067,
2,None,3,12,265.2409822377873,
0,None,3,13,1440.8732004893025,
1,None,3,13,1288.47618212068,
2,None,3,13,266.502043095219,
0,None,3,14,1442.0766548331937,
1,None,3,14,1289.7647393900943,
2,None,3,14,267.2857773190566,
1,None,3,15,1290.6322914765651,
0,None,3,15,1442.9668573685635,
2,None,3,15,267.780890102955,
0,None,3,16,1443.572847594145,
2,None,3,16,268.09801697278874,
1,None,3,16,1291.2150021358793,
0,None,3,17,1443.9710346686004,
1,None,3,17,1291.605687735742,
2,None,3,17,268.3032945332388,
1,None,3,18,1291.8672533518013,
0,None,3,18,1444.231329052975,
2,None,3,18,268.4372183591965,
0,None,3,1,944.3442912576611,
2,None,3,1,65.04990828269624,
1,None,3,1,690.5941535111098,
0,None,3,2,1024.9196411260805,
1,None,3,2,761.3288917136401,
2,None,3,2,107.4131691599969,
0,None,3,3,1100.8094543279472,
1,None,3,3,825.5606342107593,
2,None,3,3,147.12003368568003,
0,None,3,4,1158.9832789869658,
2,None,3,4,176.58308898003816,
1,None,3,4,875.8815405538996,
0,None,3,5,1201.3799470567249,
1,None,3,5,912.5580927916585,
2,None,3,5,197.67190172696203,
0,None,3,6,1231.2504519406857,
1,None,3,6,938.3395796475199,
2,None,3,6,212.29858686582838,
0,None,3,7,1251.8785799282964,
1,None,3,7,956.081798475173,
2,None,3,7,222.2599726719206,
0,None,3,8,1265.946368213903,
1,None,3,8,968.1337802458163,
2,None,3,8,228.98857341690604,
0,None,3,9,1275.4638041109108,
1,None,3,9,976.2540745133333,
2,None,3,9,233.49240658342325,
1,None,3,10,981.6973064967194,
2,None,3,10,236.5075723039992,
0,None,3,10,1281.86869422252,
0,None,3,11,1286.1645021512998,
1,None,3,11,985.3341986683163,
2,None,3,11,238.5270737480229,
0,None,3,12,1289.038870853315,
1,None,3,12,987.7592358612042,
2,None,3,12,239.8695277933173,
0,None,3,13,1290.959545595856,
2,None,3,13,240.75830548356967,
1,None,3,13,989.3741902841807,
0,None,3,14,1292.2416810503478,
1,None,3,14,990.4488621044936,
2,None,3,14,241.10307504799488,
0,None,3,15,1293.0970034234638,
1,None,3,15,991.1636995828904,
2,None,3,15,242.2834738769768,
0,None,3,16,1293.6673602062763,
1,None,3,16,991.6390862556516,
2,None,3,16,242.0605743660106,
1,None,3,1,510.15762070766107,
2,None,3,1,54.39480997340581,
0,None,3,1,748.7502193962407,
1,None,3,2,570.2868843099077,
2,None,3,2,94.45075142650491,
0,None,3,2,829.7038663316268,
2,None,3,3,130.6836274971638,
0,None,3,3,903.6830506492284,
1,None,3,3,625.7179767707801,
1,None,3,4,669.2937373422823,
0,None,3,4,960.1953896146449,
2,None,3,4,158.54052798789073,
1,None,3,5,701.2331399852997,
0,None,3,5,1000.4974328794797,
2,None,3,5,178.4734193551249,
0,None,3,6,1028.5097075783162,
1,None,3,6,723.7911103155418,
2,None,3,6,192.25236254746977,
1,None,3,7,739.3832207204243,
2,None,3,7,202.37388733118803,
0,None,3,7,1047.7131251870946,
2,None,3,8,207.0959702330626,
0,None,3,8,1061.2166519401212,
1,None,3,8,750.0204952017839,
0,None,3,9,1069.958939074831,
1,None,3,9,757.2174332172173,
2,None,3,9,210.32851268026025,
1,None,3,10,762.0610233897764,
2,None,3,10,212.52028873952787,
0,None,3,10,1076.1605073255027,
0,None,3,11,1080.3544887411997,
1,None,3,11,765.3098105058594,
2,None,3,11,213.99809354166035,
1,None,3,12,767.4843180830907,
2,None,3,12,214.9909931378349,
0,None,3,12,1082.6429005299615,
1,None,3,13,768.9377625068998,
0,None,3,13,1084.6370387973668,
2,None,3,13,215.6564753263747,
0,None,3,14,1086.0038581599597,
2,None,3,14,216.10166165772029,
1,None,3,14,769.9084357334641,
1,None,3,15,770.5563897918328,
2,None,3,15,216.39896867112566,
0,None,3,15,1086.389111028213,
0,None,3,16,1087.1479562204825,
1,None,3,16,770.988858201428,
2,None,3,16,216.59716064708252,
0,None,3,17,1087.6772266363307,
1,None,3,17,771.277536721936,
2,None,3,17,216.72898609416194,
2,None,3,1,48.45342339959664,
1,None,3,1,386.36169175385527,
0,None,3,1,798.2834000442822,
0,None,3,2,887.2041746159034,
2,None,3,2,85.48752166248974,
1,None,3,2,441.6161314692466,
1,None,3,3,493.544538968105,
0,None,3,3,967.809162221439,
2,None,3,3,119.35552762323339,
0,None,3,4,1030.9327166786684,
2,None,3,4,145.67826502179992,
1,None,3,4,534.7821745497372,
0,None,3,5,1076.573595340767,
2,None,3,5,164.730630190775,
1,None,3,5,565.1728429823479,
0,None,3,6,1108.336078284923,
2,None,3,6,178.01903856519183,
1,None,3,6,586.7006120383394,
0,None,3,7,1131.111572405769,
1,None,3,7,601.6043804188851,
2,None,3,7,187.0948965780071,
2,None,3,8,193.2171862185803,
1,None,3,8,611.7790456437258,
0,None,3,8,1146.5886334973063,
1,None,3,9,618.6646899953015,
0,None,3,9,1156.9968430427127,
2,None,3,9,197.31621612099516,
1,None,3,10,623.2986334201202,
0,None,3,10,1163.9557938424794,
2,None,3,10,200.04808513149555,
2,None,3,11,201.86369569338473,
0,None,3,11,1168.5934741132655,
1,None,3,11,626.4061108537137,
2,None,3,12,203.06827814927757,
0,None,3,12,1171.6788237486617,
1,None,3,12,628.4852180994175,
0,None,3,13,1173.729694483253,
2,None,3,13,203.8665853926402,
1,None,3,13,629.8742978477281,
2,None,3,14,204.39521725779736,
1,None,3,14,630.8015766389003,
0,None,3,14,1175.0925315555571,
1,None,3,15,631.4203143301179,
0,None,3,15,1175.9981727989311,
2,None,3,15,204.7450073921308,
0,None,3,16,1176.6001562592387,
1,None,3,16,631.8331312384232,
2,None,3,16,204.97624230624152,
1,None,3,17,632.1086117168229,
0,None,3,17,1177.0004829931197,
2,None,3,17,205.12889343854545,
2,None,3,18,205.2294504020132,
0,None,3,18,1177.2668812025004,
1,None,3,18,632.2925374826433,
2,None,3,1,43.7230075488726,
1,None,3,1,290.88334000889154,
0,None,3,1,963.8436706939744,
0,None,3,2,1067.8812715696129,
1,None,3,2,342.62934374541345,
2,None,3,2,79.67348888044182,
1,None,3,3,391.22130620624023,
2,None,3,3,112.84270836035282,
0,None,3,3,1164.2857807576781,
0,None,3,4,1240.0327517508968,
1,None,3,4,429.7827927034246,
2,None,3,4,138.80778569688647,
2,None,3,5,157.71707510893913,
0,None,3,5,1296.2089243726211,
1,None,3,5,458.188899621827,
1,None,3,6,478.3038593868697,
2,None,3,6,170.97672343866407,
0,None,3,6,1335.038715046308,
1,None,3,7,492.22568491268487,
2,None,3,7,180.07608028684567,
0,None,3,7,1361.6494165031213,
2,None,3,8,186.24031399612625,
1,None,3,8,501.7281279382339,
0,None,3,8,1379.7491227625887,
1,None,3,9,508.15772464975043,
0,None,3,9,1391.9843133798174,
2,None,3,9,190.38319241802026,
2,None,3,10,193.15381606311576,
0,None,3,10,1400.2182574279204,
1,None,3,10,512.4843448477635,
0,None,3,11,1405.7427804511049,
2,None,3,11,195.00094936391338,
1,None,3,11,515.3854724034895,
1,None,3,12,517.3263971571375,
0,None,3,12,1409.4416933789803,
2,None,3,12,196.2299352713112,
2,None,3,13,197.04652504282052,
1,None,3,13,518.6231161414457,
0,None,3,13,1411.9148550140621,
0,None,3,14,1413.5669341802952,
2,None,3,14,197.5885355866777,
1,None,3,14,519.4887440705784,
1,None,3,15,520.0663721659896,
0,None,3,15,1414.6699471761824,
2,None,3,15,197.9479411501779,
1,None,3,16,520.4518009683827,
0,None,3,16,1415.4061921585444,
2,None,3,16,198.185985488235,
0,None,3,17,1415.897615532255,
1,None,3,17,520.7090510954645,
2,None,3,17,198.3433961854468,
0,None,3,18,1416.2256830826161,
1,None,3,18,520.8808547559579,
2,None,3,18,198.44723785767434,
1,None,3,1,213.84702582617683,
2,None,3,1,40.3372007412157,
0,None,3,1,1422.8269261575208,
1,None,3,2,262.5264036785001,
0,None,3,2,1524.229396889842,
2,None,3,2,75.7180792446187,
0,None,3,3,1617.8186134856412,
1,None,3,3,308.01922878170495,
2,None,3,3,108.55593894412553,
1,None,3,4,344.3394641521826,
0,None,3,4,1690.7926241171529,
2,None,3,4,134.38734789349473,
1,None,3,5,371.1375541953345,
0,None,3,5,1744.2115294990508,
2,None,3,5,153.2782498505094,
1,None,3,6,390.1343627562467,
0,None,3,6,1781.7423731118165,
2,None,3,6,166.5734763713734,
1,None,3,7,403.2964711164434,
0,None,3,7,1807.5574590885271,
2,None,3,7,175.72664544471857,
0,None,3,8,1825.1489322792518,
1,None,3,8,412.2891777749403,
2,None,3,8,181.94506389912817,
0,None,3,9,1837.0512695567093,
1,None,3,9,418.3789944064397,
2,None,3,9,186.1350311094926,
1,None,3,10,422.4791480223761,
0,None,3,10,1845.0640223852204,
2,None,3,10,188.94356538508407,
0,None,3,11,1850.440253500492,
1,None,3,11,425.2300062591275,
2,None,3,11,190.81983103735791,
1,None,3,12,427.0715976806978,
2,None,3,12,192.07051366678934,
0,None,3,12,1854.0394349995508,
0,None,3,13,1856.4454656420012,
2,None,3,13,192.90290035811884,
1,None,3,13,428.3025408842884,
0,None,3,14,1858.052438023558,
1,None,3,14,429.1246283827775,
2,None,3,14,193.4562123014907,
2,None,3,15,193.8235859427552,
1,None,3,15,429.67344734408937,
0,None,3,15,1859.1251893077538,
1,None,3,16,430.03982695404557,
0,None,3,16,1859.8411581673133,
2,None,3,16,194.06717444204426,
0,None,3,17,1860.3190224298,
1,None,3,17,430.2844898691865,
2,None,3,17,194.22839207072997,
1,None,3,18,430.44798296904355,
0,None,3,18,1860.6380560571274,
2,None,3,18,194.33480942684437,
1,None,3,1,156.33762045855076,
2,None,3,1,37.393754015540935,
0,None,3,1,1042.440526500641,
1,None,3,2,201.14596151707119,
0,None,3,2,1146.2291862751335,
2,None,3,2,72.61018998375062,
2,None,3,3,105.44257130768843,
1,None,3,3,243.28784499263054,
0,None,3,3,1242.7269882464172,
2,None,3,4,131.35573959255848,
0,None,3,4,1318.1951408174364,
1,None,3,4,276.7912550482291,
0,None,3,5,1373.493241957613,
1,None,3,5,301.5107044192077,
2,None,3,5,150.3574645061364,
1,None,3,6,319.03911543578465,
0,None,3,6,1412.592186444655,
2,None,3,6,163.76081220184057,
2,None,3,7,173.00616090263904,
0,None,3,7,1439.6586767200222,
1,None,3,7,331.1848707399718,
1,None,3,8,339.48355365084615,
0,None,3,8,1458.14724618827,
2,None,3,8,179.29765812673057,
1,None,3,9,345.1038837722653,
0,None,3,9,1470.6718839271603,
2,None,3,9,183.54303507116097,
2,None,3,10,186.39235520588016,
0,None,3,10,1479.1086688606763,
1,None,3,10,348.8889262067428,
1,None,3,11,351.42880882641214,
0,None,3,11,1484.7717313707149,
2,None,3,11,188.29801996081164,
2,None,3,12,189.56956456083773,
1,None,3,12,353.1292270600793,
0,None,3,12,1488.564271616541,
1,None,3,13,354.266033894338,
2,None,3,13,190.41657221082005,
0,None,3,13,1491.1004560587917,
0,None,3,14,1492.7949316741497,
1,None,3,14,355.02542635866723,
2,None,3,14,190.98002307968548,
2,None,3,15,191.35435854318172,
1,None,3,15,355.5325248168193,
0,None,3,15,1493.9264339698532,
0,None,3,16,1494.6818370784304,
2,None,3,16,191.60267891172475,
1,None,3,16,355.8711598225941,
2,None,3,17,191.76707524381942,
1,None,3,17,356.0973895631257,
0,None,3,17,1495.1861669300297,
2,None,3,18,191.87559613438162,
0,None,3,18,1495.5229672694063,
1,None,3,18,356.24865357746734,
0,None,3,1,583.4381270000822,
1,None,3,1,112.84944328184761,
2,None,3,1,34.95142036078606,
0,None,3,2,690.3982332119924,
1,None,3,2,156.68606531484784,
2,None,3,2,70.12969159399529,
0,None,3,3,790.7423810025662,
1,None,3,3,198.0577204783053,
2,None,3,3,103.03199162862984,
0,None,3,4,869.8358226561306,
1,None,3,4,230.85010122683798,
2,None,3,4,129.0616694518166,
1,None,3,5,254.9990249584447,
2,None,3,5,148.1851015633131,
0,None,3,5,927.8596889910602,
1,None,3,6,271.99071771855245,
2,None,3,6,161.6956864066397,
0,None,3,6,969.2593981240368,
1,None,3,7,283.6997043128579,
2,None,3,7,171.02760412872848,
0,None,3,7,997.2760667934424,
0,None,3,8,1016.2839844396079,
2,None,3,8,177.38544174342297,
1,None,3,8,291.68165100472874,
2,None,3,9,181.67997763408493,
0,None,3,9,1029.0886876540203,
1,None,3,9,297.082386343292,
2,None,3,10,184.56489734743153,
1,None,3,10,300.71819220226723,
0,None,3,10,1037.6849107924838,
2,None,3,11,186.49592092354646,
1,None,3,11,303.1576089688258,
0,None,3,11,1043.4404259776154,
0,None,3,12,1047.2888059081934,
1,None,3,12,304.7907318258541,
2,None,3,12,187.78530798491778,
0,None,3,13,1049.8592337129257,
2,None,3,13,188.64474883506426,
1,None,3,13,305.8825638456284,
1,None,3,14,306.6119416822538,
2,None,3,14,189.2167947010277,
0,None,3,14,1051.5742737800797,
0,None,3,15,1052.718308906111,
1,None,3,15,307.09902817783035,
2,None,3,15,189.59703022912848,
0,None,3,16,1053.4814384951474,
2,None,3,16,189.84937364619174,
1,None,3,16,307.42433001822394,
0,None,3,17,1053.9905708474514,
1,None,3,17,307.64168265756723,
2,None,3,17,190.01649393744805,
1,None,3,18,307.7870414089088,
2,None,3,18,190.12684423994423,
0,None,3,18,1054.3303756380512,
2,None,3,1,33.1979737602147,
0,None,3,1,503.01576048746807,
1,None,3,1,83.90973745557473,
0,None,3,2,608.7636569241347,
2,None,3,2,68.42560976271757,
1,None,3,2,127.94508250272703,
1,None,3,3,167.27239758299606,
0,None,3,3,709.1105191308739,
2,None,3,3,101.43702869745155,
1,None,3,4,198.6774230842646,
0,None,3,4,786.1472672885823,
2,None,3,4,127.59171135015889,
2,None,3,5,146.83095133374005,
0,None,3,5,842.2168937518433,
1,None,3,5,222.70357097634698,
1,None,3,6,239.27341823958844,
2,None,3,6,160.43803696132724,
0,None,3,6,881.5331713738565,
1,None,3,7,250.6296637081473,
2,None,3,7,169.8455226225472,
0,None,3,7,908.5482360949081,
0,None,3,8,926.9057501474508,
2,None,3,8,176.26024200236654,
1,None,3,8,258.28369031002705,
0,None,3,9,939.2892628901666,
1,None,3,9,263.4045779137521,
2,None,3,9,180.5964672217266,
1,None,3,10,266.8230786082099,
0,None,3,10,947.6062080707297,
2,None,3,10,183.51137462384298,
2,None,3,11,185.46367765723434,
0,None,3,11,953.1791478432143,
1,None,3,11,269.1024567568719,
0,None,3,12,956.9073839206784,
1,None,3,12,270.6214642911238,
2,None,3,12,186.76801245433643,
0,None,3,13,959.3972576835736,
1,None,3,13,271.6335887453065,
2,None,3,13,187.63787241787668,
2,None,3,14,188.21713728400655,
1,None,3,14,272.3080830473458,
0,None,3,14,961.058454496749,
1,None,3,15,272.7577521015854,
0,None,3,15,962.166440302428,
2,None,3,15,188.60235110923284,
0,None,3,16,962.9054194106773,
2,None,3,16,188.85811505052698,
1,None,3,16,273.0577074467314,
2,None,3,17,189.02757902254945,
0,None,3,17,963.3983788938624,
1,None,3,17,273.2579680044478,
1,None,3,18,273.39183788961725,
0,None,3,18,963.7273593576958,
2,None,3,18,189.13953205378866,
1,None,3,1,66.22241480019119,
0,None,3,1,428.59052276647725,
2,None,3,1,31.97081135950904,
0,None,3,2,531.8155077803051,
1,None,3,2,107.60483224003323,
2,None,3,2,67.41953680800067,
1,None,3,3,144.95685089101912,
0,None,3,3,627.243322757533,
2,None,3,3,100.67470598638153,
1,None,3,4,174.26013274845752,
0,None,3,4,701.768873306117,
2,None,3,4,127.04295024043435,
1,None,3,5,195.6496992768026,
0,None,3,5,756.0933788880011,
2,None,3,5,146.45166944877158,
1,None,3,6,210.6318675131611,
0,None,3,6,794.2662069672419,
2,None,3,6,160.18619994113368,
0,None,3,7,820.4998516703697,
2,None,3,7,169.6864337252548,
1,None,3,7,220.91163184431383,
1,None,3,8,227.88004613131704,
0,None,3,8,838.3109181421928,
2,None,3,8,176.1672277262544,
1,None,3,9,232.56953776967634,
0,None,3,9,850.314485775832,
2,None,3,9,180.54985043864585,
1,None,3,10,235.71155459080552,
2,None,3,10,183.49701032026985,
0,None,3,10,858.3673717756712,
1,None,3,11,237.8112243358388,
0,None,3,11,863.7548102448148,
2,None,3,11,185.47157082177375,
1,None,3,12,239.21222184306802,
0,None,3,12,867.3529673413238,
2,None,3,12,186.79118392683722,
1,None,3,13,240.14629775105442,
0,None,3,13,869.7536806171354,
2,None,3,13,187.67149010281094,
1,None,3,14,240.7688879254365,
0,None,3,14,871.3546369204652,
2,None,3,14,188.25787653591436,
1,None,3,15,241.1839019293941,
0,None,3,15,872.4220268411646,
2,None,3,15,188.6479352767072,
1,None,3,16,241.46066943374822,
0,None,3,16,873.1336996748689,
2,None,3,16,188.9069908841759,
2,None,3,17,189.07868994382596,
1,None,3,17,241.64539208761508,
0,None,3,17,873.6083203340212,
1,None,3,18,241.7688404720809,
0,None,3,18,873.9250010832267,
2,None,3,18,189.19216107353526,
0,None,3,1,356.6143036099653,
1,None,3,1,54.86368142973882,
2,None,3,1,31.08192656951444,
1,None,3,2,91.84336241301853,
2,None,3,2,66.7698571967965,
0,None,3,2,456.1119087701227,
1,None,3,3,126.1622912684515,
2,None,3,3,100.27817355111638,
0,None,3,3,548.1146240072922,
2,None,3,4,126.86508035605127,
1,None,3,4,153.12364534289162,
0,None,3,4,619.6040523638355,
0,None,3,5,671.4045096570892,
2,None,3,5,146.4459578255593,
1,None,3,5,172.81402107917546,
1,None,3,6,186.65464728746053,
0,None,3,6,707.6366994020073,
2,None,3,6,160.30921622206387,
0,None,3,7,732.4768908259288,
2,None,3,7,169.9027013875368,
1,None,3,7,196.17288767368294,
2,None,3,8,176.44966879912806,
0,None,3,8,749.3038661691157,
1,None,3,8,202.63334208255,
0,None,3,9,760.6197584250916,
1,None,3,9,206.98318351556492,
2,None,3,9,180.87859965575745,
0,None,3,10,768.1955649511763,
2,None,3,10,183.85785334487738,
1,None,3,10,209.89739173832143,
1,None,3,11,211.8438279585339,
2,None,3,11,185.85450389592702,
0,None,3,11,773.2536663744343,
0,None,3,12,776.6254724655573,
2,None,3,12,187.18924652190336,
1,None,3,12,213.1415185206867,
1,None,3,13,214.00583506414495,
2,None,3,13,188.07987830663618,
0,None,3,13,778.8710472862386,
1,None,3,14,214.5812723856728,
0,None,3,14,780.3659325018293,
2,None,3,14,188.67329449327084,
0,None,3,15,781.3609870705263,
1,None,3,15,214.96439887249122,
2,None,3,15,189.06813186334628,
1,None,3,16,215.21959849596286,
2,None,3,16,189.3304338460866,
0,None,3,16,782.0234380297734,
0,None,3,17,782.4646271880272,
1,None,3,17,215.38973492184536,
2,None,3,17,189.50433918345047,
0,None,3,18,782.7586377331489,
2,None,3,18,189.6193121332937,
1,None,3,18,215.50332040877973,
2,None,3,1,30.499446791251586,
0,None,3,1,290.96117686663035,
1,None,3,1,45.88984941583087,
2,None,3,2,66.49758118132574,
1,None,3,2,79.89658514646361,
0,None,3,2,383.1307439117038,
1,None,3,3,111.63347543827715,
0,None,3,3,469.4885872180654,
2,None,3,3,100.31509794597306,
2,None,3,4,127.15877306220446,
1,None,3,4,136.68841085546183,
0,None,3,4,538.0538949666459,
2,None,3,5,146.93623833989668,
0,None,3,5,587.4104398821314,
1,None,3,5,155.06051314746318,
1,None,3,6,168.01772703227277,
0,None,3,6,622.0993064240301,
2,None,3,6,160.94357882825074,
1,None,3,7,176.953214935156,
2,None,3,7,170.63998894754474,
0,None,3,7,645.9762646284408,
2,None,3,8,177.259358076493,
0,None,3,8,662.2014800798278,
1,None,3,8,183.03211158352153,
2,None,3,9,181.73877422769021,
0,None,3,9,673.1397029141275,
1,None,3,9,187.1327741379854,
2,None,3,10,184.75309243238385,
1,None,3,10,189.8841479884329,
0,None,3,10,680.4782918864714,
0,None,3,11,685.3869170262642,
1,None,3,11,191.72383472058695,
2,None,3,11,186.7741004767914,
0,None,3,12,688.6642368093669,
1,None,3,12,192.95115086240148,
2,None,3,12,188.12583324418128,
2,None,3,13,189.028417656368,
1,None,3,13,193.76868644974968,
0,None,3,13,690.8501344053325,
0,None,3,14,692.307366611351,
1,None,3,14,194.3126612792075,
2,None,3,14,189.6303575663846,
0,None,3,15,693.2787548286794,
1,None,3,15,194.67428640637044,
2,None,3,15,190.0313924561742,
1,None,3,16,194.914473985172,
2,None,3,16,190.29831780101532,
0,None,3,16,693.9264545372168,
1,None,3,17,195.07383423946098,
2,None,3,17,190.47578332340274,
0,None,3,17,694.3585952337062,
2,None,3,18,190.59359948980943,
1,None,3,18,195.1794140236782,
0,None,3,18,694.6472176549719,
0,None,3,1,230.43009557219656,
1,None,3,1,38.79046969539083,
2,None,3,1,30.134358272163634,
0,None,3,2,318.74989408180807,
2,None,3,2,66.41795615901566,
1,None,3,2,70.40983205911891,
0,None,3,3,400.49383470947066,
2,None,3,3,100.52307312750247,
1,None,3,3,100.00678027945742,
1,None,3,4,123.4273381182477,
2,None,3,4,127.60846337337311,
0,None,3,4,464.84427303900065,
1,None,3,5,140.63351806425578,
0,None,3,5,512.0394810145322,
2,None,3,5,147.57250442755816,
0,None,3,6,545.3001533115604,
1,None,3,6,152.78725266831222,
2,None,3,6,161.71714944459262,
1,None,3,7,161.17944026890973,
0,None,3,7,568.2373999290497,
2,None,3,7,171.5117107117672,
1,None,3,8,166.89490787928514,
0,None,3,8,583.8727777456545,
2,None,3,8,178.19994400286618,
1,None,3,9,170.7539567026117,
2,None,3,9,182.72707936624366,
0,None,3,9,594.4421503630997,
0,None,3,10,601.5463804951617,
1,None,3,10,173.34525230678864,
2,None,3,10,185.77418566039995,
2,None,3,11,187.81759105120824,
1,None,3,11,175.07906924595446,
0,None,3,11,606.302646016659,
2,None,3,12,189.1845613347754,
0,None,3,12,609.4805614001707,
1,None,3,12,176.23641971314072,
1,None,3,13,177.00772276888645,
2,None,3,13,190.09748368653004,
0,None,3,13,611.6012505871138,
1,None,3,14,177.52113895716604,
2,None,3,14,190.70642523207476,
0,None,3,14,613.0150341248291,
0,None,3,15,613.957439570968,
2,None,3,15,191.11219818323485,
1,None,3,15,177.86255451873396,
1,None,3,16,178.0893670236798,
0,None,3,16,614.5857816003436,
2,None,3,16,191.3823300162026,
1,None,3,17,178.23986758750885,
2,None,3,17,191.5619679188155,
0,None,3,17,615.0049761418429,
2,None,3,18,191.68125940256655,
0,None,3,18,615.2849304134978,
1,None,3,18,178.33957253894692,
1,None,3,1,33.42937593214021,
2,None,3,1,29.773497831145004,
0,None,3,1,178.6562447818035,
1,None,3,2,63.08122257530394,
0,None,3,2,263.147981911731,
2,None,3,2,66.23021101521866,
0,None,3,3,341.95977804928407,
1,None,3,3,90.88108455116895,
2,None,3,3,100.52040177581857,
2,None,3,4,127.7690668201847,
1,None,3,4,112.90812744616258,
0,None,3,4,403.6553000817089,
1,None,3,5,129.10798769855163,
0,None,3,5,448.73847666523227,
2,None,3,5,147.863558040452,
2,None,3,6,162.10659440300967,
1,None,3,6,140.5613183217166,
0,None,3,6,480.505192414709,
2,None,3,7,171.97275086874845,
0,None,3,7,502.419919764515,
1,None,3,7,148.47604460662686,
0,None,3,8,517.3448853817758,
1,None,3,8,153.8699878599981,
2,None,3,8,178.7118744829201,
1,None,3,9,157.51410938593324,
0,None,3,9,527.4290028338023,
2,None,3,9,183.2746141425077,
2,None,3,10,186.34635626806906,
1,None,3,10,159.96237422450727,
0,None,3,10,534.2066519592436,
1,None,3,11,161.60126431060556,
0,None,3,11,538.7489081956275,
2,None,3,11,188.40667313797218,
0,None,3,12,541.7869465279805,
2,None,3,12,189.7851841908933,
1,None,3,12,162.6957181041976,
2,None,3,13,190.70594642703594,
0,None,3,13,543.8164582751076,
1,None,3,13,163.42539131992092,
1,None,3,14,163.91127531869813,
2,None,3,14,191.3201940641349,
0,None,3,14,545.1713658451359,
0,None,3,15,546.0757059306932,
2,None,3,15,191.72954661990235,
1,None,3,15,164.2344961380548,
0,None,3,16,546.6793996780298,
1,None,3,16,164.4492963307592,
2,None,3,16,192.0020858956891,
1,None,3,17,164.59187786063353,
2,None,3,17,192.1833376400782,
0,None,3,17,547.0826042848751,
2,None,3,18,192.30370684345826,
1,None,3,18,164.6863742463543,
0,None,3,18,547.3521602305723,
1,None,3,1,29.487297564731698,
0,None,3,1,137.9568101057355,
2,None,3,1,29.415095443005995,
2,None,3,2,65.93227228414653,
0,None,3,2,218.43073079129053,
1,None,3,2,57.57046718887346,
0,None,3,3,294.0775319653998,
1,None,3,3,83.92323817317794,
2,None,3,3,100.2979518505704,
1,None,3,4,104.81921576102283,
0,None,3,4,353.1609361473578,
2,None,3,4,127.61989849098217,
0,None,3,5,396.2660165012226,
