agent_id, n_trial, n_agents, iters, cost
1,None,3,17,790.1280031467729,
2,None,3,1,44.148988744449476,
1,None,3,1,383.378955287634,
0,None,3,1,794.2102529099284,
1,None,3,2,443.4307509154667,
0,None,3,2,885.9886472705532,
2,None,3,2,83.62822266188917,
1,None,3,3,499.88993306262154,
0,None,3,3,969.2923628458706,
2,None,3,3,119.80564244911501,
0,None,3,4,1034.5676598990476,
2,None,3,4,147.9703068149534,
1,None,3,4,544.7401235890676,
0,None,3,5,1081.7995155192448,
2,None,3,5,168.38538318551932,
1,None,3,5,577.8020916059838,
0,None,3,6,1114.6920013768804,
2,None,3,6,182.64255510461163,
1,None,3,6,601.227385948833,
1,None,3,7,617.4478215444159,
0,None,3,7,1138.2514635557152,
2,None,3,7,192.39144730016253,
0,None,3,8,1154.2645825177065,
1,None,3,8,628.523022181163,
2,None,3,8,198.9749075568034,
2,None,3,9,203.3873276632185,
0,None,3,9,1165.035925800219,
1,None,3,9,636.0189395273499,
2,None,3,10,206.3311607255453,
0,None,3,10,1172.2393274314454,
1,None,3,10,641.063940480227,
0,None,3,11,1177.0408253261112,
1,None,3,11,644.4471286076812,
2,None,3,11,208.28982632167177,
0,None,3,12,1180.2355655704853,
2,None,3,12,209.59095034951505,
1,None,3,12,646.7105879770791,
2,None,3,13,210.45453494723165,
1,None,3,13,648.2226130832297,
0,None,3,13,1182.3592437397115,
1,None,3,14,649.2316766856701,
0,None,3,14,1183.7703667149653,
2,None,3,14,211.02748783473047,
1,None,3,15,649.9046598298744,
0,None,3,15,1184.7078871732667,
2,None,3,15,211.40757757122927,
1,None,3,16,650.3533186052143,
0,None,3,16,1185.3307858449416,
2,None,3,16,211.65974193674384,
1,None,3,17,650.652352314188,
2,None,3,17,211.82706565822906,
0,None,3,17,1185.7447067721187,
1,None,3,18,650.8516301662837,
0,None,3,18,1186.0198132848593,
2,None,3,18,211.9381194043071,
2,None,3,1,39.06253793653032,
1,None,3,1,287.45807595254917,
0,None,3,1,959.7121097080856,
1,None,3,2,343.97614760101726,
2,None,3,2,77.58642744299215,
0,None,3,2,1067.2656640253217,
1,None,3,3,397.07499638967465,
0,None,3,3,1166.990801814321,
2,None,3,3,113.18621558911912,
0,None,3,4,1245.385286180539,
1,None,3,4,439.22997240256666,
2,None,3,4,141.0898614363541,
2,None,3,5,161.43337542086795,
0,None,3,5,1303.5192184296013,
1,None,3,5,470.29325823484555,
1,None,3,6,492.2956861341717,
0,None,3,6,1343.7395290657219,
2,None,3,6,175.71264243767567,
0,None,3,7,1371.314966888522,
1,None,3,7,507.5271716920273,
2,None,3,7,185.520380236911,
1,None,3,8,517.9253285652582,
0,None,3,8,1390.0743889978824,
2,None,3,8,192.17002186524886,
1,None,3,9,524.9619015074458,
0,None,3,9,1402.7565289640581,
2,None,3,9,196.6427788122071,
1,None,3,10,529.6973290283657,
0,None,3,10,1411.2913993025325,
2,None,3,10,199.6365362842257,
1,None,3,11,532.8726276060775,
2,None,3,11,201.6342808665449,
0,None,3,11,1417.0176423715006,
2,None,3,12,202.96492547955205,
1,None,3,12,534.99684454666,
0,None,3,12,1420.8513082850177,
1,None,3,13,536.4157714014901,
2,None,3,13,203.8502702824098,
0,None,3,13,1423.4142129124966,
1,None,3,14,537.3626627792635,
0,None,3,14,1425.1258653324994,
2,None,3,14,204.4389805964521,
0,None,3,15,1426.2682660318828,
2,None,3,15,204.83032924031357,
1,None,3,15,537.9941595638556,
0,None,3,16,1427.0304094815165,
2,None,3,16,205.0904551447094,
1,None,3,16,538.4151500957975,
0,None,3,17,1427.5387240958153,
1,None,3,17,538.6957378324653,
2,None,3,17,205.26336243867803,
0,None,3,18,1427.8776718743738,
2,None,3,18,205.37830592074414,
1,None,3,18,538.8827210116207,
2,None,3,1,35.1720307894049,
1,None,3,1,209.86111576626402,
0,None,3,1,1418.6361475641015,
1,None,3,2,263.3146080738134,
0,None,3,2,1524.4502303953068,
2,None,3,2,73.22756233685654,
0,None,3,3,1622.2058838202036,
2,None,3,3,108.59162108304717,
1,None,3,3,313.3162443853811,
1,None,3,4,353.23148392391374,
2,None,3,4,136.43789774532954,
0,None,3,4,1698.5019041566204,
1,None,3,5,382.68784321142164,
0,None,3,5,1754.3771818923863,
2,None,3,5,156.8195064015619,
1,None,3,6,403.5728630226731,
0,None,3,6,1793.6527966492974,
2,None,3,6,171.17454419401966,
1,None,3,7,418.04511417320583,
2,None,3,7,181.06405872409735,
0,None,3,7,1820.6784649925096,
1,None,3,8,427.9338308741361,
0,None,3,8,1839.0978266263423,
2,None,3,8,187.78708887716363,
1,None,3,9,434.6307903588468,
2,None,3,9,192.32002747473354,
0,None,3,9,1851.5611117353685,
0,None,3,10,1859.9516048358066,
2,None,3,10,195.36059455105786,
1,None,3,10,439.1398272236694,
0,None,3,11,1865.5811049008082,
1,None,3,11,442.1648722123689,
2,None,3,11,197.39352123773935,
0,None,3,12,1869.349537436059,
2,None,3,12,198.7499891063786,
1,None,3,12,444.1897307517081,
0,None,3,13,1871.8683465421286,
2,None,3,13,199.65396466272426,
1,None,3,13,445.542829318139,
1,None,3,14,446.44610931289094,
0,None,3,14,1873.5502441901783,
2,None,3,14,200.2559437139396,
0,None,3,15,1874.6725942426538,
2,None,3,15,200.656648010265,
1,None,3,15,447.0487136472399,
0,None,3,16,1875.4212370534551,
2,None,3,16,200.9233182005501,
1,None,3,16,447.45056339015883,
1,None,3,17,447.7184667769099,
2,None,3,17,201.1007738239157,
0,None,3,17,1875.9204740429443,
1,None,3,18,447.8970385467337,
0,None,3,18,1876.2533382204115,
2,None,3,18,201.2188617050105,
0,None,3,1,1038.1873839319312,
2,None,3,1,31.713290468459277,
1,None,3,1,151.8033147224901,
1,None,3,2,201.41288323498793,
0,None,3,2,1147.2766429687665,
2,None,3,2,69.69009937898362,
0,None,3,3,1248.7807111925244,
1,None,3,3,248.0891732574229,
2,None,3,3,105.12964632857101,
0,None,3,4,1328.2405170618551,
1,None,3,4,285.2079705312199,
2,None,3,4,133.1222893238083,
0,None,3,5,1386.490195295804,
1,None,3,5,312.6007320758869,
2,None,3,5,153.66255872455332,
0,None,3,6,1427.685699963009,
1,None,3,6,332.02800678530593,
2,None,3,6,168.1597701104651,
0,None,3,7,1456.2068932463849,
2,None,3,7,178.16516826413292,
1,None,3,7,345.49126159254524,
1,None,3,8,354.69095021733204,
2,None,3,8,184.97756741023792,
0,None,3,8,1475.690355597382,
0,None,3,9,1488.8891459705778,
2,None,3,9,189.57703462369918,
1,None,3,9,360.92177092905536,
0,None,3,10,1497.7799513844611,
1,None,3,10,365.1179150388772,
2,None,3,10,192.66595717812652,
0,None,3,11,1503.747476560076,
1,None,3,11,367.9334346489204,
2,None,3,11,194.73344120745745,
1,None,3,12,369.8180517319719,
2,None,3,12,196.11430159082323,
0,None,3,12,1507.7435284933244,
1,None,3,13,371.0775971740421,
0,None,3,13,1510.4153702583726,
2,None,3,13,197.03533456904086,
0,None,3,14,1512.2000209087655,
1,None,3,14,371.91853183585476,
2,None,3,14,197.64915563871708,
0,None,3,15,1513.391267290292,
1,None,3,15,372.47960912729826,
2,None,3,15,198.05803415833296,
0,None,3,16,1514.1860785379708,
1,None,3,16,372.8538033274795,
2,None,3,16,198.33032069224242,
0,None,3,17,1514.7162375849634,
2,None,3,17,198.51162051206938,
1,None,3,17,373.103292896246,
2,None,3,18,198.63233126312338,
0,None,3,18,1515.0698048466484,
1,None,3,18,373.2696084230557,
0,None,3,1,579.2501599124819,
2,None,3,1,29.13760833870119,
1,None,3,1,108.02750034168555,
2,None,3,2,67.15533562251194,
0,None,3,2,691.9433321149625,
1,None,3,2,156.4702728956402,
0,None,3,3,797.7019393514387,
1,None,3,3,202.19209488615866,
2,None,3,3,102.73949872722888,
2,None,3,4,130.9082279415938,
0,None,3,4,881.112498251309,
1,None,3,4,238.45294392807992,
0,None,3,5,942.3286452821933,
1,None,3,5,265.1665171054379,
2,None,3,5,151.61428437831316,
1,None,3,6,283.9798668945828,
0,None,3,6,985.9959047779032,
2,None,3,6,166.25007905660047,
1,None,3,7,296.9527542462473,
2,None,3,7,176.36382934940173,
0,None,3,7,1015.5859730272819,
0,None,3,8,1035.6699672628436,
1,None,3,8,305.79902097521585,
2,None,3,8,183.25750126020404,
0,None,3,9,1049.2038546335684,
1,None,3,9,311.785358584242,
2,None,3,9,187.91628098670094,
0,None,3,10,1058.2911807337773,
1,None,3,10,315.81547462900767,
2,None,3,10,191.04767675646923,
1,None,3,11,318.5192379888181,
2,None,3,11,193.14516494136535,
0,None,3,11,1064.376046501955,
0,None,3,12,1068.4445941834526,
2,None,3,12,194.54700905671606,
1,None,3,12,320.32898257886,
0,None,3,13,1071.1618037672722,
1,None,3,13,321.5384719902933,
2,None,3,13,195.4826055690167,
1,None,3,14,322.3459838245542,
0,None,3,14,1072.9744352365303,
2,None,3,14,196.10647435553398,
1,None,3,15,322.8847603222791,
2,None,3,15,196.52225228089355,
0,None,3,15,1074.1831497314763,
2,None,3,16,196.79925822116886,
0,None,3,16,1074.9889647265509,
1,None,3,16,323.24408056010327,
0,None,3,17,1075.5260963959167,
1,None,3,17,323.48365171538245,
2,None,3,17,196.983776041456,
1,None,3,18,323.64335400994844,
0,None,3,18,1075.8840993164224,
2,None,3,18,197.106675219178,
1,None,3,1,78.964890020425,
2,None,3,1,27.432752062893954,
0,None,3,1,498.9133734547645,
1,None,3,2,127.37783829314634,
0,None,3,2,610.536482631541,
2,None,3,2,65.57619681129393,
1,None,3,3,170.8394782276824,
0,None,3,3,716.4320830032354,
2,None,3,3,101.34159082499892,
1,None,3,4,205.54086245119987,
0,None,3,4,797.8930174336157,
2,None,3,4,129.69282782986926,
2,None,3,5,150.5572138346444,
0,None,3,5,857.23407038608,
1,None,3,5,232.004396252408,
0,None,3,6,898.8741296022436,
1,None,3,6,250.3054732159234,
2,None,3,6,165.3197094935243,
1,None,3,7,262.8628649776165,
0,None,3,7,927.5015994360417,
2,None,3,7,175.52998551594982,
1,None,3,8,271.3382796623662,
0,None,3,8,946.9618842013883,
2,None,3,8,182.494873868712,
0,None,3,9,960.0926855501298,
1,None,3,9,277.0156612299933,
2,None,3,9,187.20505810443956,
1,None,3,10,280.80885168233164,
2,None,3,10,190.3729863059816,
0,None,3,10,968.9129387366654,
1,None,3,11,283.3394020047712,
0,None,3,11,974.8234278351167,
2,None,3,11,192.49614455135628,
0,None,3,12,978.7773266093966,
1,None,3,12,285.0262078659196,
2,None,3,12,193.9158729134449,
1,None,3,13,286.15009084271287,
0,None,3,13,981.4176587374977,
2,None,3,13,194.86384763825444,
1,None,3,14,286.89878048167685,
2,None,3,14,195.49623938074305,
0,None,3,14,983.1789065637183,
0,None,3,15,984.3532161397137,
1,None,3,15,287.39751248862035,
2,None,3,15,195.9178612245566,
0,None,3,16,985.1359802564514,
2,None,3,16,196.1988603897871,
1,None,3,16,287.7297356831201,
0,None,3,17,985.6576749397516,
2,None,3,17,196.3860990015431,
1,None,3,17,287.95104947293095,
1,None,3,18,288.0984882070774,
0,None,3,18,986.005346744473,
2,None,3,18,196.51084748874402,
0,None,3,1,424.5622981594984,
2,None,3,1,26.24049609564961,
1,None,3,1,61.15280108246909,
0,None,3,2,533.8083039244107,
2,None,3,2,64.68103584993476,
1,None,3,2,106.70501205563247,
0,None,3,3,634.9225623763082,
1,None,3,3,147.99498968077262,
2,None,3,3,100.76196176847564,
1,None,3,4,180.4380726451959,
0,None,3,4,713.9821064278628,
2,None,3,4,129.38399150740304,
0,None,3,5,771.6592439722152,
2,None,3,5,150.46017482756557,
1,None,3,5,204.14922832537124,
0,None,3,6,812.2135605011074,
1,None,3,6,220.7803735095577,
2,None,3,6,165.3801740771761,
1,None,3,7,232.2041964443842,
2,None,3,7,175.70405105249057,
0,None,3,7,840.0996666654934,
2,None,3,8,182.74927317301874,
0,None,3,8,859.0409143190279,
1,None,3,8,239.95494141701883,
1,None,3,9,245.17444900534198,
2,None,3,9,187.5155147403407,
0,None,3,9,871.8103599439564,
0,None,3,10,880.3790923348016,
1,None,3,10,248.6733106656839,
2,None,3,10,190.72219866210582,
2,None,3,11,192.871973092657,
1,None,3,11,251.0121727310947,
0,None,3,11,886.1125061199447,
0,None,3,12,889.941976354087,
2,None,3,12,194.30989095975525,
1,None,3,12,252.57294746625945,
1,None,3,13,253.6134215088128,
2,None,3,13,195.27025016260183,
0,None,3,13,892.496932423987,
2,None,3,14,195.91104956883427,
1,None,3,14,254.30662999694664,
0,None,3,14,894.2004719149489,
0,None,3,15,895.3358810404482,
1,None,3,15,254.7683231006206,
2,None,3,15,196.33836608016728,
0,None,3,16,896.0924751831567,
1,None,3,16,255.07577177115604,
2,None,3,16,196.62321507336236,
0,None,3,17,896.5965939806507,
1,None,3,17,255.28049330503288,
2,None,3,17,196.81305223473117,
0,None,3,18,896.9324798096825,
1,None,3,18,255.41681147190326,
2,None,3,18,196.93955234809846,
0,None,3,1,352.70367118132265,
1,None,3,1,49.67323532913764,
2,None,3,1,25.432933506415093,
0,None,3,2,458.36194482836225,
1,None,3,2,90.53835008798904,
2,None,3,2,64.18786767490398,
0,None,3,3,556.182986337436,
1,None,3,3,128.52677284230148,
2,None,3,3,100.59295182827715,
0,None,3,4,632.3115828118493,
1,None,3,4,158.4138429423718,
2,None,3,4,129.4902581988156,
0,None,3,5,687.542462226532,
1,None,3,5,180.26749916869937,
2,None,3,5,150.7804558425596,
0,None,3,6,726.211406119844,
2,None,3,6,165.8589072319117,
1,None,3,6,195.64463474073006,
0,None,3,7,752.742423791889,
2,None,3,7,176.296652719162,
1,None,3,7,206.22887930883175,
0,None,3,8,770.7258366857502,
1,None,3,8,213.4182645198198,
2,None,3,8,183.42214102606798,
0,None,3,9,782.8254171809701,
1,None,3,9,218.26191980926606,
2,None,3,9,188.244232634757,
0,None,3,10,790.9290834475723,
1,None,3,10,221.50857447521312,
2,None,3,10,191.4894288759757,
0,None,3,11,796.3412350300957,
1,None,3,11,223.67782430985005,
2,None,3,11,193.66558985198134,
2,None,3,12,195.1215013893594,
0,None,3,12,799.9497703766704,
1,None,3,12,225.12432679909085,
1,None,3,13,226.08771495576272,
0,None,3,13,802.3532171510471,
2,None,3,13,196.0940875932682,
0,None,3,14,803.9531168226902,
1,None,3,14,226.7288832905164,
2,None,3,14,196.7431728208255,
0,None,3,15,805.0178204067852,
2,None,3,15,197.17609226574652,
1,None,3,15,227.15543353196523,
0,None,3,16,805.7262869102759,
1,None,3,16,227.4391497428681,
2,None,3,16,197.46472341090617,
2,None,3,17,197.65710997267905,
0,None,3,17,806.1977108290797,
1,None,3,17,227.6278487730851,
0,None,3,18,806.5114244187127,
2,None,3,18,197.7853264608258,
1,None,3,18,227.7533537985158,
1,None,3,1,40.59512761087261,
0,None,3,1,287.16817495125906,
2,None,3,1,24.943920380676886,
0,None,3,2,385.6141203479121,
2,None,3,2,64.08186984604409,
1,None,3,2,78.2053678583988,
0,None,3,3,477.89949197110445,
2,None,3,3,100.86483998501964,
1,None,3,3,113.34563554083886,
1,None,3,4,141.1146371573618,
0,None,3,4,551.1907711351561,
2,None,3,4,130.073407311404,
0,None,3,5,604.0415852605713,
2,None,3,5,151.60013179259127,
1,None,3,5,161.49420184396143,
0,None,3,6,641.2121848757279,
2,None,3,6,166.85064050418404,
1,None,3,6,175.87800306568698,
0,None,3,7,666.8107854836303,
2,None,3,7,177.4103055602443,
1,None,3,7,185.80402612442873,
2,None,3,8,184.62075677854676,
0,None,3,8,684.2131082446011,
1,None,3,8,192.56106679540042,
0,None,3,9,695.9486119172153,
2,None,3,9,189.50140765908003,
1,None,3,9,197.12197278113678,
0,None,3,10,703.8237956449847,
2,None,3,10,192.7866628644629,
1,None,3,10,200.1840386083425,
2,None,3,11,194.9900837168146,
0,None,3,11,709.0919056071207,
1,None,3,11,202.23281216480422,
0,None,3,12,712.6091616415495,
2,None,3,12,196.46447579841987,
1,None,3,12,203.6006320452708,
0,None,3,13,714.9546406876772,
2,None,3,13,197.44955612323812,
1,None,3,13,204.51257315197654,
0,None,3,14,716.5175929502859,
1,None,3,14,205.12005414709247,
2,None,3,14,198.10707065849283,
0,None,3,15,717.5586639766991,
1,None,3,15,205.524511530054,
2,None,3,15,198.54566787245255,
2,None,3,16,198.83811852330018,
0,None,3,16,718.2519639519885,
1,None,3,16,205.7937156902337,
0,None,3,17,718.7136241481144,
1,None,3,17,205.97286735115128,
2,None,3,17,199.03307183618233,
1,None,3,18,206.09208185217085,
2,None,3,18,199.16301171460054,
0,None,3,18,719.0210340271318,
1,None,3,1,33.40697872178696,
2,None,3,1,24.693429390502885,
0,None,3,1,226.75949098563703,
0,None,3,2,321.4415200372148,
2,None,3,2,64.18888959425414,
1,None,3,2,68.3402919971717,
0,None,3,3,409.1940733214893,
1,None,3,3,101.06715149881549,
2,None,3,3,101.32750384526342,
2,None,3,4,130.83203010595798,
0,None,3,4,478.33514325649287,
1,None,3,4,126.98372136018699,
0,None,3,5,529.0724485480812,
1,None,3,5,146.03611238111898,
2,None,3,5,152.58543312136644,
0,None,3,6,564.8488400354172,
1,None,3,6,159.50187942895107,
2,None,3,6,168.0017242912517,
0,None,3,7,589.5313238561203,
1,None,3,7,168.80510125944187,
2,None,3,7,178.67929151861566,
0,None,3,8,606.3599598353578,
1,None,3,8,175.1443249002449,
2,None,3,8,185.9721057779874,
0,None,3,9,617.7375716919836,
2,None,3,9,190.90961373654665,
1,None,3,9,179.42674614797835,
0,None,3,10,625.3857913329616,
2,None,3,10,194.23380180743834,
1,None,3,10,182.30388517654274,
0,None,3,11,630.5065153303553,
2,None,3,11,196.46373127857166,
1,None,3,11,184.23010846056167,
0,None,3,12,633.9277067844884,
1,None,3,12,185.51679561937416,
2,None,3,12,197.95609954137333,
0,None,3,13,636.2102188879098,
2,None,3,13,198.9533338714188,
1,None,3,13,186.37504301662608,
1,None,3,14,186.94698821673086,
0,None,3,14,637.731227873092,
2,None,3,14,199.6190476961081,
0,None,3,15,638.744329087122,
1,None,3,15,187.32792086982207,
2,None,3,15,200.06316686208433,
0,None,3,16,639.41895528726,
1,None,3,16,187.58154544241813,
2,None,3,16,200.35933139109298,
2,None,3,17,200.55677984908195,
0,None,3,17,639.8681335390098,
1,None,3,17,187.75037451411214,
1,None,3,18,187.86274621838058,
0,None,3,18,640.1671928766341,
2,None,3,18,200.68839459796422,
1,None,3,1,27.97979220624493,
2,None,3,1,24.45075290626236,
0,None,3,1,175.09443149157568,
0,None,3,2,265.9988619726622,
1,None,3,2,60.68531096137961,
2,None,3,2,64.18653934448493,
0,None,3,3,350.8669361110446,
1,None,3,3,91.36926091080875,
2,None,3,3,101.57370674527039,
1,None,3,4,115.69627672513715,
2,None,3,4,131.2921304380684,
0,None,3,4,417.3911156604819,
0,None,3,5,466.04453412099303,
1,None,3,5,133.59734153435548,
2,None,3,5,153.21342677454817,
1,None,3,6,146.25965007556616,
0,None,3,6,500.34699216145054,
2,None,3,6,168.7547180689893,
1,None,3,7,155.01384879920616,
0,None,3,7,524.0208823220428,
2,None,3,7,179.5223563296034,
0,None,3,8,540.1486632556969,
1,None,3,8,160.98254785902006,
2,None,3,8,186.87871020986674,
2,None,3,9,191.86040753734693,
1,None,3,9,165.01677874454396,
0,None,3,9,551.0475299596487,
1,None,3,10,167.72842480188854,
0,None,3,10,558.3735877125214,
2,None,3,10,195.21502712933074,
0,None,3,11,563.2833010013926,
1,None,3,11,169.5445971144002,
2,None,3,11,197.46576866654019,
1,None,3,12,170.7582166546833,
0,None,3,12,566.5666548239008,
2,None,3,12,198.972299098212,
0,None,3,13,568.7593844491493,
1,None,3,13,171.56799254417223,
2,None,3,13,199.97913490307187,
0,None,3,14,570.2224803599521,
1,None,3,14,172.10779547691362,
2,None,3,14,200.65134008329306,
0,None,3,15,571.1981900039286,
1,None,3,15,172.46741640413845,
2,None,3,15,201.09983851384064,
1,None,3,16,172.70690946015185,
0,None,3,16,571.8486485231631,
2,None,3,16,201.39895245544366,
0,None,3,17,572.2821884386032,
1,None,3,17,172.8663665386817,
2,None,3,17,201.59838465289567,
0,None,3,18,572.571114957721,
1,None,3,18,172.97252135196044,
2,None,3,18,201.73133217785838,
2,None,3,1,24.196214720886143,
0,None,3,1,134.48198841914012,
1,None,3,1,23.98719024133642,
0,None,3,2,221.39847544325443,
2,None,3,2,64.05238477159355,
1,None,3,2,54.909387539387694,
0,None,3,3,303.12976752284254,
1,None,3,3,83.94353128396357,
2,None,3,3,101.57162769537938,
0,None,3,4,367.0643248158259,
2,None,3,4,131.40844072912117,
1,None,3,4,106.97785475087274,
0,None,3,5,413.7562816077048,
