agent_id, n_trial, n_agents, iters, cost
1,None,3,9,1386.6788332353813,
0,None,3,9,1189.476139287575,
2,None,3,9,444.3493594649473,
0,None,3,10,1197.0193197837452,
2,None,3,10,450.2018683407003,
1,None,3,10,1397.5609955609207,
0,None,3,11,1202.0744908004685,
2,None,3,11,454.10621412175766,
1,None,3,11,1404.85243826954,
1,None,3,12,1409.7276218218087,
0,None,3,12,1205.4549608650877,
2,None,3,12,456.7087249499359,
0,None,3,13,1207.7124020860858,
2,None,3,13,458.44255723235847,
1,None,3,13,1412.9828521787595,
1,None,3,14,1415.1545589547554,
0,None,3,14,1209.218567216035,
2,None,3,14,459.59728397654305,
1,None,3,15,1416.602625538499,
0,None,3,15,1210.2229220613576,
2,None,3,15,460.3661776311403,
1,None,3,16,1417.5678615778972,
2,None,3,16,460.8781086742705,
0,None,3,16,1210.8924241547184,
1,None,3,17,1418.211132350299,
2,None,3,17,461.2189359672922,
0,None,3,17,1211.3386205449413,
1,None,3,18,1418.639785624128,
2,None,3,18,461.44584563586596,
0,None,3,18,1211.6359565398234,
0,None,3,1,652.9262025682191,
2,None,3,1,85.96819127077396,
1,None,3,1,672.4472725532553,
2,None,3,2,172.09728549927414,
0,None,3,2,746.1249800055266,
1,None,3,2,800.4325716925824,
1,None,3,3,919.5412297195229,
0,None,3,3,832.97071124734,
2,None,3,3,247.23842566627098,
0,None,3,4,901.5480169304051,
1,None,3,4,1013.5043554312716,
2,None,3,4,303.9012715752597,
0,None,3,5,951.8985895823917,
1,None,3,5,1082.4436480491672,
2,None,3,5,343.7778114443446,
0,None,3,6,987.4762411995929,
1,None,3,6,1131.1293619937298,
2,None,3,6,370.9864094702894,
0,None,3,7,1012.0657607257751,
1,None,3,7,1164.7644726146887,
2,None,3,7,389.31087758130934,
1,None,3,8,1187.6945483233626,
2,None,3,8,401.5641529510705,
0,None,3,8,1028.8345511908178,
2,None,3,9,409.72537655439965,
0,None,3,9,1040.1746920257604,
1,None,3,9,1203.1975293078963,
0,None,3,10,1047.8029629588118,
1,None,3,10,1213.6240765594644,
2,None,3,10,415.11903975281734,
2,None,3,11,418.65708420398215,
1,None,3,11,1220.6129058431939,
0,None,3,11,1052.9168748529298,
1,None,3,12,1225.287353168264,
0,None,3,12,1056.3376714560104,
2,None,3,12,420.9804390663088,
2,None,3,13,422.5084526997048,
0,None,3,13,1058.6226791284225,
1,None,3,13,1228.4095079016602,
0,None,3,14,1060.1476249408017,
2,None,3,14,423.514953607451,
1,None,3,14,1230.4930122065202,
1,None,3,15,1231.8826165571463,
2,None,3,15,424.1789014776685,
0,None,3,15,1061.1647406596599,
1,None,3,16,1232.8090964632352,
2,None,3,16,424.617455693061,
0,None,3,16,1061.8428946751662,
2,None,3,17,424.9074657903858,
1,None,3,17,1233.4266688515474,
0,None,3,17,1062.294946778176,
2,None,3,18,425.0994370168793,
0,None,3,18,1062.5962402195205,
1,None,3,18,1233.8382776263202,
0,None,3,1,519.6681200331848,
2,None,3,1,74.42739158461512,
1,None,3,1,533.7835201609824,
1,None,3,2,656.4317955195536,
0,None,3,2,614.8471810809142,
2,None,3,2,155.37273788079744,
0,None,3,3,703.9762138591775,
1,None,3,3,771.0810967068942,
2,None,3,3,226.73456099167436,
2,None,3,4,280.89806271467864,
0,None,3,4,774.1774328581664,
1,None,3,4,861.3194086418882,
0,None,3,5,825.607757346583,
2,None,3,5,319.4148858129891,
1,None,3,5,927.4229027477539,
0,None,3,6,861.8957891020796,
1,None,3,6,974.0595840390677,
2,None,3,6,345.865283390836,
0,None,3,7,886.9527528780161,
2,None,3,7,363.7325715793769,
1,None,3,7,1006.259335351072,
0,None,3,8,904.0301023902119,
2,None,3,8,375.694680687604,
1,None,3,8,1028.2029034316529,
2,None,3,9,383.66440767867164,
0,None,3,9,915.5746394445807,
1,None,3,9,1043.035945769063,
0,None,3,10,923.3387229039955,
1,None,3,10,1053.0110060442166,
2,None,3,10,388.960618764466,
0,None,3,11,928.5430920706792,
1,None,3,11,1059.6970630064725,
2,None,3,11,392.47583896822147,
0,None,3,12,932.0242461901192,
1,None,3,12,1064.1691110384536,
2,None,3,12,394.8079065722799,
0,None,3,13,934.3495790917918,
1,None,3,13,1067.1562393576437,
2,None,3,13,396.3550191703093,
0,None,3,14,935.9014901618398,
2,None,3,14,397.38161156725437,
1,None,3,14,1069.1497794507495,
0,None,3,15,936.9366477282156,
1,None,3,15,1070.4794909068203,
2,None,3,15,398.0630391566887,
0,None,3,16,937.6268772996416,
2,None,3,16,398.5155257010793,
1,None,3,16,1071.366116506875,
0,None,3,17,938.0870131223476,
2,None,3,17,398.81610323932057,
1,None,3,17,1071.9571757633453,
0,None,3,18,938.3937183748164,
1,None,3,18,1072.3511488757088,
2,None,3,18,399.01584232144796,
0,None,3,1,408.00160133926386,
1,None,3,1,417.0093732446491,
2,None,3,1,66.44332424413552,
0,None,3,2,504.11873158789206,
2,None,3,2,144.00992656233322,
1,None,3,2,532.8860947442922,
0,None,3,3,594.303294108641,
1,None,3,3,641.4782849967102,
2,None,3,3,213.6392614361701,
2,None,3,4,267.01278417386504,
1,None,3,4,727.5717675449409,
0,None,3,4,665.8665461931942,
0,None,3,5,718.5955252996334,
1,None,3,5,790.9653993774386,
2,None,3,5,305.30887069325,
1,None,3,6,835.8544755877977,
2,None,3,6,331.8881630329264,
0,None,3,6,755.9511058499531,
0,None,3,7,781.820316488612,
1,None,3,7,866.9293705362977,
2,None,3,7,350.0016215502539,
0,None,3,8,799.4885429641333,
2,None,3,8,362.21689151581336,
1,None,3,8,888.1471068430078,
1,None,3,9,902.509924477495,
0,None,3,9,811.4511399167096,
2,None,3,9,370.40413628258597,
1,None,3,10,912.1790635400811,
0,None,3,10,819.5057417731889,
2,None,3,10,375.87194229259967,
1,None,3,11,918.6653067071154,
0,None,3,11,824.9095929015734,
2,None,3,11,379.5160833784894,
2,None,3,12,381.94207250201805,
0,None,3,12,828.5266002563171,
1,None,3,12,923.0063922406196,
0,None,3,13,830.9439323534016,
1,None,3,13,925.9074310726398,
2,None,3,13,383.55620656494636,
0,None,3,14,832.5578894695298,
1,None,3,14,927.8442424289428,
2,None,3,14,384.6299344484173,
0,None,3,15,833.6347740950671,
2,None,3,15,385.3441643111731,
1,None,3,15,929.1364964647173,
0,None,3,16,834.3530078531173,
1,None,3,16,929.9983494155761,
2,None,3,16,385.8193003351126,
0,None,3,17,834.8319098016401,
1,None,3,17,930.5730019672126,
2,None,3,17,386.13542445772265,
2,None,3,18,386.3457860439571,
0,None,3,18,835.1511767152294,
1,None,3,18,930.9560985484029,
0,None,3,1,315.3661905281155,
2,None,3,1,60.535554017503614,
1,None,3,1,319.5507694520527,
0,None,3,2,413.31321851365806,
2,None,3,2,136.29623825114857,
1,None,3,2,429.4718980081119,
1,None,3,3,532.4333046814974,
2,None,3,3,205.22969083009406,
0,None,3,3,505.2361503683936,
0,None,3,4,578.1945245043472,
2,None,3,4,258.6781255927595,
1,None,3,4,614.0395413523734,
1,None,3,5,674.1197181496489,
0,None,3,5,631.9197565078421,
2,None,3,5,297.37599921977784,
1,None,3,6,716.6578800054058,
0,None,3,6,669.4133569587196,
2,None,3,6,324.4264361676032,
1,None,3,7,745.9888038811746,
0,None,3,7,695.3086347834942,
2,None,3,7,342.9658219306801,
1,None,3,8,765.8627035861293,
2,None,3,8,355.52532204894055,
0,None,3,8,712.9883525340638,
1,None,3,9,779.2966021695693,
2,None,3,9,363.97432191185146,
0,None,3,9,724.9594691802357,
1,None,3,10,788.3384551462302,
0,None,3,10,733.0207840769906,
2,None,3,10,369.6339065050688,
1,None,3,11,794.4040085327758,
0,None,3,11,738.4297636717226,
2,None,3,11,373.4151841447536,
0,None,3,12,742.0505686075853,
1,None,3,12,798.4637619685792,
2,None,3,12,375.93761717395876,
1,None,3,13,801.1769473753723,
2,None,3,13,377.61878077157763,
0,None,3,13,744.4706436248955,
0,None,3,14,746.0865550727153,
1,None,3,14,802.9884339043533,
2,None,3,14,378.7386957505096,
1,None,3,15,804.1971249090484,
0,None,3,15,747.1648133334429,
2,None,3,15,379.48454804262076,
0,None,3,16,747.8840039042713,
1,None,3,16,805.003278290865,
2,None,3,16,379.98123004664296,
1,None,3,17,805.5408126966157,
0,None,3,17,748.3635677604605,
2,None,3,17,380.3119800703637,
0,None,3,18,748.6832901361317,
2,None,3,18,380.53224141209813,
1,None,3,18,805.8991754626927,
0,None,3,1,240.8584686332086,
2,None,3,1,56.026329332248565,
1,None,3,1,240.502873000416,
1,None,3,2,345.15109711580175,
0,None,3,2,341.5895274107402,
2,None,3,2,130.9249507456276,
1,None,3,3,443.11139879047664,
0,None,3,3,435.788103014343,
2,None,3,3,199.80137480667912,
2,None,3,4,253.6421752944703,
1,None,3,4,519.8267336221134,
0,None,3,4,509.0328233732256,
2,None,3,5,292.86866213764415,
0,None,3,5,562.5705687872425,
1,None,3,5,575.6761224584336,
1,None,3,6,615.1419738834047,
0,None,3,6,600.4592002977871,
2,None,3,6,320.4217064992131,
1,None,3,7,642.4547674400866,
0,None,3,7,626.7022892143596,
2,None,3,7,339.37725667856336,
1,None,3,8,661.1041288265391,
0,None,3,8,644.6319246013277,
2,None,3,8,352.2572437600662,
1,None,3,9,673.7289472597245,
0,None,3,9,656.7752003238875,
2,None,3,9,360.9426267056976,
1,None,3,10,682.2283014305035,
0,None,3,10,664.9534750172509,
2,None,3,10,366.7718058794974,
1,None,3,11,687.9298806794955,
0,None,3,11,670.4413838911995,
2,None,3,11,370.6725144303637,
0,None,3,12,674.1152392398884,
2,None,3,12,373.27796500043974,
1,None,3,12,691.7457835252093,
1,None,3,13,694.2958134153005,
0,None,3,13,676.5708803084237,
2,None,3,13,375.0162980139702,
1,None,3,14,695.9982405810679,
0,None,3,14,678.210590375626,
2,None,3,14,376.1753130193823,
1,None,3,15,697.1340809483344,
0,None,3,15,679.304754359757,
2,None,3,15,376.9477702417782,
0,None,3,16,680.034566718369,
1,None,3,16,697.8915935227111,
2,None,3,16,377.46248476869306,
1,None,3,17,698.3966622721994,
0,None,3,17,680.5212197851116,
2,None,3,17,377.80542053120024,
1,None,3,18,698.7333608223416,
0,None,3,18,680.8456718659663,
2,None,3,18,378.03389745756465,
1,None,3,1,179.96733912024146,
2,None,3,1,52.567292977336436,
0,None,3,1,184.88926434997188,
0,None,3,2,287.42457380715496,
1,None,3,2,278.5924694439851,
2,None,3,2,127.12107556568567,
2,None,3,3,196.19150454420853,
1,None,3,3,370.86902487040066,
0,None,3,3,383.42676828880326,
0,None,3,4,459.1284251454126,
1,None,3,4,443.79614609415995,
2,None,3,4,250.4871314068351,
0,None,3,5,514.318452226833,
2,None,3,5,290.2130512589337,
1,None,3,5,496.86648634984493,
0,None,3,6,553.3495161706503,
1,None,3,6,534.3288958559509,
2,None,3,6,318.2075667194461,
0,None,3,7,580.382613349663,
2,None,3,7,337.51528671621065,
1,None,3,7,560.2472834384046,
1,None,3,8,577.9427964608276,
0,None,3,8,598.8540644443759,
2,None,3,8,350.66043442620287,
0,None,3,9,611.3659289645523,
2,None,3,9,359.538470480277,
1,None,3,9,589.9211839069769,
0,None,3,10,619.7931306260393,
2,None,3,10,365.50439200871125,
1,None,3,10,597.9848215676952,
0,None,3,11,625.4326951228874,
2,None,3,11,369.50062421622556,
1,None,3,11,603.3936925616381,
0,None,3,12,629.2040092303748,
1,None,3,12,607.0133750116032,
2,None,3,12,372.17206005549264,
1,None,3,13,609.4320442673961,
0,None,3,13,631.7242120077732,
2,None,3,13,373.9556064451377,
0,None,3,14,633.406998843013,
1,None,3,14,611.046609521753,
2,None,3,14,375.1454177117199,
2,None,3,15,375.9387578548072,
0,None,3,15,634.529937852551,
1,None,3,15,612.1237169207216,
0,None,3,16,635.2789683072594,
1,None,3,16,612.8419837531525,
2,None,3,16,376.4675852070145,
0,None,3,17,635.7784515427529,
1,None,3,17,613.3208353721795,
2,None,3,17,376.82003375698696,
0,None,3,18,636.1114660717253,
1,None,3,18,613.640023649755,
2,None,3,18,377.054909893846,
1,None,3,1,136.0600143325227,
0,None,3,1,144.78725442791168,
2,None,3,1,49.92685684515516,
0,None,3,2,252.02194468824047,
1,None,3,2,231.87201130105035,
2,None,3,2,124.39386965389046,
1,None,3,3,320.77461248305883,
0,None,3,3,351.5014128906149,
2,None,3,3,193.73492984925127,
0,None,3,4,429.5445577736933,
2,None,3,4,248.4498016415985,
1,None,3,4,390.71145381285277,
1,None,3,5,441.73515195557593,
0,None,3,5,486.3132908263886,
2,None,3,5,288.5961200271284,
0,None,3,6,526.1945623162391,
1,None,3,6,477.77404718203223,
2,None,3,6,316.9478189860659,
0,None,3,7,553.7260081837576,
1,None,3,7,502.67449997929145,
2,None,3,7,336.5342696249607,
1,None,3,8,519.5714594116843,
0,None,3,8,572.2826136885478,
2,None,3,8,349.88638160792044,
2,None,3,9,358.91335779656924,
1,None,3,9,530.9832916072571,
0,None,3,9,584.7609287912401,
1,None,3,10,538.659940873141,
0,None,3,10,593.1337208792556,
2,None,3,10,364.9842635101626,
1,None,3,11,543.8060871584357,
0,None,3,11,598.7415065112478,
2,None,3,11,369.05344962398226,
1,None,3,12,547.2114920141825,
0,None,3,12,602.492060381967,
2,None,3,12,371.7750733077383,
0,None,3,13,604.9978339376366,
2,None,3,13,373.5928952234202,
1,None,3,13,549.4731346939177,
0,None,3,14,606.6706907483115,
1,None,3,14,550.9779004020243,
2,None,3,14,374.8059894147573,
1,None,3,15,551.9799516269356,
0,None,3,15,607.7869141126764,
2,None,3,15,375.6150819024953,
0,None,3,16,608.5314432184155,
2,None,3,16,376.1545342561111,
1,None,3,16,552.6475029415722,
1,None,3,17,553.0922901553045,
0,None,3,17,609.027926447897,
2,None,3,17,376.5141326693373,
0,None,3,18,609.358943156363,
1,None,3,18,553.3886708518361,
2,None,3,18,376.75381145600556,
1,None,3,1,106.07389600398704,
2,None,3,1,47.935180194967,
0,None,3,1,118.22642885578836,
1,None,3,2,198.44981774933365,
0,None,3,2,228.85310158593614,
2,None,3,2,122.44276124326633,
1,None,3,3,283.4149274383136,
0,None,3,3,329.99789347381034,
2,None,3,3,192.0588575265308,
1,None,3,4,349.60710849381786,
0,None,3,4,408.4315601450085,
2,None,3,4,247.1295236616325,
0,None,3,5,465.0142484385848,
1,None,3,5,397.644874505992,
2,None,3,5,287.61287627075245,
0,None,3,6,504.581493734469,
1,None,3,6,431.38589586319546,
2,None,3,6,316.24313285441593,
2,None,3,7,336.04347407169774,
1,None,3,7,454.5760672818476,
0,None,3,7,531.630855116694,
1,None,3,8,470.2005492597956,
0,None,3,8,549.8868519821617,
2,None,3,8,349.55274079487816,
2,None,3,9,358.69198149462466,
1,None,3,9,480.6755022643658,
0,None,3,9,562.1405355923555,
1,None,3,10,487.6775492369673,
2,None,3,10,364.8415916323211,
0,None,3,10,570.3389673437874,
1,None,3,11,492.3500878025733,
0,None,3,11,575.8138271704051,
2,None,3,11,368.96524358060833,
1,None,3,12,495.46509448447375,
2,None,3,12,371.7242144434361,
0,None,3,12,579.4658877425115,
1,None,3,13,497.54066943896686,
0,None,3,13,581.9005238071541,
2,None,3,13,373.5674754330235,
0,None,3,14,583.5230312409933,
1,None,3,14,498.9233026598789,
2,None,3,14,374.7978126936182,
1,None,3,15,499.844243733416,
2,None,3,15,375.6185500415002,
0,None,3,15,584.6041424356969,
1,None,3,16,500.4576532860445,
0,None,3,16,585.3244668607225,
2,None,3,16,376.1658447573539,
0,None,3,17,585.8044035432822,
2,None,3,17,376.5307134728023,
1,None,3,17,500.86623862474227,
1,None,3,18,501.1384070607391,
0,None,3,18,586.1241827050804,
2,None,3,18,376.7739282453693,
1,None,3,1,86.54393659484502,
2,None,3,1,46.45875071695681,
0,None,3,1,101.54776548194363,
0,None,3,2,211.37520580824508,
1,None,3,2,173.1972451409834,
2,None,3,2,121.07089816088433,
1,None,3,3,252.6060061650104,
0,None,3,3,311.641134317111,
2,None,3,3,190.943061845062,
2,None,3,4,246.30848877919985,
1,None,3,4,314.5036079740537,
0,None,3,4,389.6359439769436,
0,None,3,5,446.30368951587093,
1,None,3,5,359.39975896860227,
2,None,3,5,287.0587671686105,
0,None,3,6,485.90289369846363,
1,None,3,6,390.8196968747754,
2,None,3,6,315.90448677194354,
0,None,3,7,513.0349280281015,
2,None,3,7,335.86789970531515,
1,None,3,7,412.3698167616117,
0,None,3,8,531.4120777468698,
1,None,3,8,426.9753942456522,
2,None,3,8,349.49582729852995,
0,None,3,9,543.7735820085063,
1,None,3,9,436.8030224560545,
2,None,3,9,358.71924936710866,
0,None,3,10,552.0538622610237,
1,None,3,10,443.38649274931225,
2,None,3,10,364.92757095632913,
0,None,3,11,557.5863519250022,
1,None,3,11,447.7847764639322,
2,None,3,11,369.0916901713054,
0,None,3,12,561.2773546742449,
1,None,3,12,450.7183629753428,
2,None,3,12,371.8783207052327,
0,None,3,13,563.7376856894649,
1,None,3,13,452.6731237498345,
2,None,3,13,373.74037294014164,
0,None,3,14,565.3769153327366,
1,None,3,14,453.97494150623015,
2,None,3,14,374.9834195615019,
0,None,3,15,566.4688282959199,
1,None,3,15,454.84166839869636,
2,None,3,15,375.8127241770995,
1,None,3,16,455.4186466671866,
0,None,3,16,567.1961070198586,
2,None,3,16,376.3657794591766,
0,None,3,17,567.6805185501082,
1,None,3,17,455.802728118619,
2,None,3,17,376.7345140805654,
2,None,3,18,376.98031940993405,
1,None,3,18,456.05840873464336,
0,None,3,18,568.0031809102427,
1,None,3,1,72.42756520600119,
0,None,3,1,89.67583043980264,
2,None,3,1,45.38805194810935,
1,None,3,2,152.30753931123854,
0,None,3,2,197.26782493142048,
2,None,3,2,120.13834053734966,
0,None,3,3,296.368541875465,
1,None,3,3,226.13791110608264,
2,None,3,3,190.24426466690872,
0,None,3,4,373.9318365617371,
1,None,3,4,284.0465632142473,
2,None,3,4,245.85539512419146,
0,None,3,5,430.49737182566207,
1,None,3,5,326.3294333436267,
2,None,3,5,286.81929228185993,
0,None,3,6,470.261216078655,
1,None,3,6,356.06974366608335,
2,None,3,6,315.83353344419265,
0,None,3,7,497.63534978050245,
1,None,3,7,376.5458090026021,
2,None,3,7,335.92263464941595,
0,None,3,8,516.2458580286402,
1,None,3,8,390.4637807870996,
2,None,3,8,349.64109651215034,
0,None,3,9,528.8013823087479,
2,None,3,9,358.92826944525325,
1,None,3,9,399.8494776332136,
0,None,3,10,537.2313990249606,
1,None,3,10,406.14749578463346,
2,None,3,10,365.18080055459177,
1,None,3,11,410.36044376639256,
0,None,3,11,542.8744967331661,
2,None,3,11,369.3752541787559,
1,None,3,12,413.1731027480599,
0,None,3,12,546.6449382474021,
2,None,3,12,372.1825424490539,
1,None,3,13,415.04860758202864,
0,None,3,13,549.1612431762329,
2,None,3,13,374.0585861256675,
1,None,3,14,416.29827676268155,
2,None,3,14,375.31107122831787,
0,None,3,14,550.8393843124148,
0,None,3,15,551.9580833088847,
1,None,3,15,417.13057542550763,
2,None,3,15,376.1467239709577,
1,None,3,16,417.68475983178973,
0,None,3,16,552.7036671454811,
2,None,3,16,376.70403928400776,
1,None,3,17,418.0537146479856,
0,None,3,17,553.2005193631979,
2,None,3,17,377.0756277980427,
0,None,3,18,553.5316012181713,
1,None,3,18,418.2993374675998,
2,None,3,18,377.32334251430234,
0,None,3,1,80.71323510142253,
1,None,3,1,61.434545247771844,
2,None,3,1,44.63183817404689,
0,None,3,2,186.30809700590203,
1,None,3,2,135.55924378670568,
2,None,3,2,119.53812083867355,
0,None,3,3,284.3458476492689,
1,None,3,3,204.56786343881492,
2,None,3,3,189.85805007379378,
1,None,3,4,258.98285850212693,
2,None,3,4,245.67788712078973,
0,None,3,4,361.5357438002278,
0,None,3,5,418.0814834181528,
2,None,3,5,286.81644881396767,
1,None,3,5,298.86986958552774,
0,None,3,6,457.96659134142567,
1,None,3,6,327.0058502053436,
2,None,3,6,315.96534580451515,
0,None,3,7,485.49581923063124,
1,None,3,7,346.41886376743014,
2,None,3,7,336.1533424387288,
1,None,3,8,359.63542186918033,
2,None,3,8,349.94225639629747,
0,None,3,8,504.24962391275284,
0,None,3,9,516.9218574942154,
1,None,3,9,368.55883447454283,
2,None,3,9,359.2786264304037,
0,None,3,10,525.4408641696302,
1,None,3,10,374.55203747321946,
2,None,3,10,365.56505111889106,
2,None,3,11,369.782637264938,
1,None,3,11,378.56376199461226,
0,None,3,11,531.1491850271227,
0,None,3,12,534.9662176672226,
1,None,3,12,381.24338650012237,
2,None,3,12,372.6056090172248,
0,None,3,13,537.5152237535431,
1,None,3,13,383.0308033781719,
2,None,3,13,374.4922350073495,
0,None,3,14,539.2160318617381,
1,None,3,14,384.2220605231465,
2,None,3,14,375.7518354471739,
0,None,3,15,540.3502998286089,
1,None,3,15,385.0155744769495,
2,None,3,15,376.5922599847529,
0,None,3,16,541.1065048338091,
1,None,3,16,385.54397674303004,
2,None,3,16,377.1527692136943,
0,None,3,17,541.6105656105991,
1,None,3,17,385.89577603068824,
2,None,3,17,377.52649238459844,
0,None,3,18,541.9465206278643,
1,None,3,18,386.1299741083309,
2,None,3,18,377.7756322136161,
2,None,3,1,44.11438002692648,
0,None,3,1,73.93223906976395,
1,None,3,1,52.90659559048117,
2,None,3,2,119.18471356503272,
0,None,3,2,178.04574824800966,
1,None,3,2,122.22498142191058,
1,None,3,3,187.03079523076383,
2,None,3,3,189.7014185259901,
0,None,3,3,275.2089754282574,
1,None,3,4,238.28856405330086,
0,None,3,4,352.0041243516063,
2,None,3,4,245.70177584986945,
2,None,3,5,286.98625095974546,
0,None,3,5,408.42167435455644,
1,None,3,5,275.94529333474856,
1,None,3,6,302.5517153508473,
2,None,3,6,316.2451425038435,
0,None,3,6,448.30223799816906,
1,None,3,7,320.93176795200526,
0,None,3,7,475.8737185626311,
2,None,3,7,336.512660779051,
1,None,3,8,333.45648037349724,
0,None,3,8,494.68026699363344,
2,None,3,8,350.35756453186116,
2,None,3,9,359.7326765114256,
1,None,3,9,341.91855756572795,
0,None,3,9,507.4008143169369,
1,None,3,10,347.60482263165767,
2,None,3,10,366.0455951547112,
0,None,3,10,515.9590253136741,
1,None,3,11,351.4125371275,
2,None,3,11,370.2811525110435,
0,None,3,11,521.6971952282794,
1,None,3,12,353.95660282332426,
0,None,3,12,525.5360975233281,
2,None,3,12,373.1162445900764,
2,None,3,13,375.0110113259516,
0,None,3,13,528.1007296459542,
1,None,3,13,355.6539353864161,
1,None,3,14,356.7853096267348,
2,None,3,14,376.2760632680252,
0,None,3,14,529.8125112543709,
1,None,3,15,357.5390012726949,
0,None,3,15,530.9543908093502,
2,None,3,15,377.1201304397179,
1,None,3,16,358.04091068575855,
0,None,3,16,531.7158278101064,
2,None,3,16,377.68306968889345,
1,None,3,17,358.3750779327312,
0,None,3,17,532.223460583859,
2,None,3,17,378.0584119816313,
1,None,3,18,358.59753696999996,
0,None,3,18,532.5618417270666,
2,None,3,18,378.30862965870364,
2,None,3,1,43.77379993684611,
1,None,3,1,46.37303608750767,
0,None,3,1,68.88953470046685,
1,None,3,2,111.65952640743254,
0,None,3,2,171.89654908909532,
2,None,3,2,119.00871246466296,
0,None,3,3,268.34417927494343,
2,None,3,3,189.7057749706031,
1,None,3,3,172.8287853415299,
0,None,3,4,344.7590877542387,
2,None,3,4,245.86370008620864,
1,None,3,4,221.28750783164725,
1,None,3,5,256.92963787087166,
2,None,3,5,287.27170557223656,
0,None,3,5,400.99859481140766,
0,None,3,6,440.80726246750527,
1,None,3,6,282.13455797927156,
2,None,3,6,316.62178454534853,
0,None,3,7,468.35754204624425,
1,None,3,7,299.55782759613265,
2,None,3,7,336.95421796355845,
0,None,3,8,487.16467940924156,
1,None,3,8,311.43646433321817,
2,None,3,8,350.8442845274395,
1,None,3,9,319.46509232123043,
0,None,3,9,499.89359345140736,
2,None,3,9,360.2503473468451,
0,None,3,10,508.46166835448844,
1,None,3,10,324.86167688138346,
2,None,3,10,366.5842630029512,
0,None,3,11,514.2087110993162,
1,None,3,11,328.47623099419525,
2,None,3,11,370.8339656746198,
0,None,3,12,518.0547587284774,
1,None,3,12,330.8916618394801,
2,None,3,12,373.6785408108688,
1,None,3,13,332.5033889595431,
0,None,3,13,520.6248135881274,
2,None,3,13,375.5796430443606,
1,None,3,14,333.57781176892826,
0,None,3,14,522.3405640210913,
2,None,3,14,376.8489171463371,
0,None,3,15,523.4852795070915,
1,None,3,15,334.2936188017776,
2,None,3,15,377.69579303891067,
0,None,3,16,524.2487094356758,
1,None,3,16,334.770326484689,
2,None,3,16,378.26059830404864,
0,None,3,17,524.7577260098266,
1,None,3,17,335.0877274590601,
2,None,3,17,378.63717913433976,
0,None,3,18,525.0970595136217,
1,None,3,18,335.29903083187884,
2,None,3,18,378.8882183032411,
1,None,3,1,41.44041629995328,
0,None,3,1,65.21462937271166,
2,None,3,1,43.560642002226245,
2,None,3,2,118.95425950493238,
0,None,3,2,167.41405899071498,
1,None,3,2,103.3745963469108,
1,None,3,3,161.45638595480807,
0,None,3,3,263.30265414708487,
