agent_id, n_trial, n_agents, iters, cost
2,None,3,9,190.4962866721115,
1,None,3,10,364.9376878191477,
0,None,3,10,376.8757798011625,
2,None,3,10,193.65213172958966,
1,None,3,11,367.7439273251016,
0,None,3,11,379.79504135800806,
2,None,3,11,195.76595076256757,
1,None,3,12,369.6221028189672,
0,None,3,12,381.7496260532678,
2,None,3,12,197.17871850206882,
1,None,3,13,370.87746642214586,
0,None,3,13,383.0562709535825,
2,None,3,13,198.12163434923437,
0,None,3,14,383.9288619988171,
1,None,3,14,371.7157437184607,
2,None,3,14,198.75041610772223,
0,None,3,15,384.5111896803205,
1,None,3,15,372.2751439513761,
2,None,3,15,199.1694972784953,
0,None,3,16,384.8996349349777,
1,None,3,16,372.64828183093266,
2,None,3,16,199.4487274579769,
0,None,3,17,385.15867426971874,
2,None,3,17,199.63474485717273,
1,None,3,17,372.89710626955394,
1,None,3,18,373.06300290176154,
0,None,3,18,385.3313852731891,
2,None,3,18,199.75865608583635,
2,None,3,1,27.910435651211735,
1,None,3,1,107.98555433201935,
0,None,3,1,113.32792069886062,
0,None,3,2,167.6680632597093,
1,None,3,2,156.54847038053273,
2,None,3,2,66.17944318234144,
0,None,3,3,218.87666970023326,
2,None,3,3,102.09546796462354,
1,None,3,3,202.30257404255778,
0,None,3,4,259.37630580009045,
2,None,3,4,130.58604894194195,
1,None,3,4,238.50788966053193,
0,None,3,5,289.1964645224129,
1,None,3,5,265.1476023374621,
2,None,3,5,151.5644059742196,
2,None,3,6,166.41403915371043,
1,None,3,6,283.98519516687696,
0,None,3,6,310.16023130823294,
0,None,3,7,324.6475474949961,
2,None,3,7,176.6883275604514,
1,None,3,7,296.9505398761203,
0,None,3,8,334.54027973909604,
1,None,3,8,305.7888582425485,
2,None,3,8,183.69908225356596,
0,None,3,9,341.24097027557144,
2,None,3,9,188.4416036797354,
1,None,3,9,311.7705772401251,
0,None,3,10,345.7549850608351,
2,None,3,10,191.63208554186528,
1,None,3,10,315.7984786457777,
2,None,3,11,193.770857701869,
1,None,3,11,318.50136078654407,
0,None,3,11,348.78494533845964,
1,None,3,12,320.31088462290035,
2,None,3,12,195.20133937291476,
0,None,3,12,350.8138908174885,
1,None,3,13,321.520446807482,
0,None,3,13,352.17037658611537,
2,None,3,13,196.15669209793728,
1,None,3,14,322.32814014334133,
0,None,3,14,353.07632856260943,
2,None,3,14,196.7941318812344,
0,None,3,15,353.68096619638,
1,None,3,15,322.8671187293013,
2,None,3,15,197.21920023014204,
2,None,3,16,197.50254848723412,
0,None,3,16,354.0843217272086,
1,None,3,16,323.22662348894005,
0,None,3,17,354.3533214483468,
2,None,3,17,197.69138598807456,
1,None,3,17,323.4663484302369,
0,None,3,18,354.5326839869125,
1,None,3,18,323.6261723634145,
2,None,3,18,197.81722146487056,
1,None,3,1,79.06283055989275,
0,None,3,1,85.89252803123352,
2,None,3,1,26.083840827828976,
1,None,3,2,126.38435877800282,
0,None,3,2,142.6163826902943,
2,None,3,2,64.30930603982344,
1,None,3,3,170.607710179339,
0,None,3,3,195.5150750662724,
2,None,3,3,100.24780623885228,
0,None,3,4,237.05358409211476,
1,None,3,4,205.30846955276945,
2,None,3,4,128.7977570611212,
0,None,3,5,267.5590867186903,
1,None,3,5,230.7794310032731,
2,None,3,5,149.84536246585174,
0,None,3,6,289.0410084065601,
1,None,3,6,248.80558341620426,
2,None,3,6,164.75925502272614,
0,None,3,7,303.73516858775884,
1,None,3,7,261.2498424773297,
2,None,3,7,175.08698600292408,
0,None,3,8,313.69313505718264,
1,None,3,8,269.69758315090894,
2,None,3,8,182.1394777394439,
0,None,3,9,320.4023362549208,
1,None,3,9,275.39724960260116,
2,None,3,9,186.9133241139794,
1,None,3,10,279.2270631807894,
0,None,3,10,324.90580810297394,
2,None,3,10,190.12669599955856,
1,None,3,11,281.79333661373215,
0,None,3,11,327.92136124475763,
2,None,3,11,192.28188264586385,
0,None,3,12,329.93737635406643,
2,None,3,12,193.72397456792575,
1,None,3,12,283.50971504653035,
1,None,3,13,284.6562145634029,
0,None,3,13,331.28374929597146,
2,None,3,13,194.68745498919247,
1,None,3,14,285.4213976206821,
0,None,3,14,332.1822900421181,
2,None,3,14,195.3305393163041,
0,None,3,15,332.7816860962421,
1,None,3,15,285.93179701368376,
2,None,3,15,195.75950310305507,
1,None,3,16,286.2721202437873,
2,None,3,16,196.04552612025938,
0,None,3,16,333.1814114440623,
1,None,3,17,286.4989845038302,
0,None,3,17,333.44792921771653,
2,None,3,17,196.2361926306211,
0,None,3,18,333.62560861432775,
2,None,3,18,196.36327450756642,
1,None,3,18,286.650191423716,
1,None,3,1,61.218138363848176,
2,None,3,1,24.734968410588444,
0,None,3,1,69.31845393197301,
0,None,3,2,126.58984912696624,
2,None,3,2,62.945736629388236,
1,None,3,2,106.08185033553582,
2,None,3,3,98.90905339678676,
1,None,3,3,147.60633356871688,
0,None,3,3,179.42537544217373,
0,None,3,4,220.78830732378907,
2,None,3,4,127.50405433594678,
1,None,3,4,180.18723879346837,
1,None,3,5,203.99148337097716,
0,None,3,5,250.95783657479765,
2,None,3,5,148.6004192546679,
1,None,3,6,220.73385414302246,
0,None,3,6,272.1701044563761,
2,None,3,6,163.5581250600377,
1,None,3,7,232.2390712870843,
2,None,3,7,173.92164474221116,
0,None,3,7,286.7716991907304,
2,None,3,8,181.00176600235997,
0,None,3,8,296.6695473921268,
1,None,3,8,240.0456256733002,
2,None,3,9,185.79618282411735,
0,None,3,9,303.32807853900033,
1,None,3,9,245.30178590233788,
0,None,3,10,307.7869457213049,
1,None,3,10,248.82397122811528,
2,None,3,10,189.02449662185833,
1,None,3,11,251.17731671813092,
0,None,3,11,310.76456519006433,
2,None,3,11,191.19034873219846,
2,None,3,12,192.6399566791215,
0,None,3,12,312.74975609602365,
1,None,3,12,252.74691463471646,
2,None,3,13,193.60868270866695,
1,None,3,13,253.79268265128758,
0,None,3,13,314.07205661642655,
1,None,3,14,254.48903025963023,
0,None,3,14,314.95238420503813,
2,None,3,14,194.25540076339522,
1,None,3,15,254.95256876510453,
0,None,3,15,315.53833770491434,
2,None,3,15,194.686866840283,
2,None,3,16,194.97460480611355,
1,None,3,16,255.26109497584102,
0,None,3,16,315.928332219072,
2,None,3,17,195.16644207735024,
1,None,3,17,255.46644354829067,
0,None,3,17,316.18791289840124,
1,None,3,18,255.60312572171193,
0,None,3,18,316.3607065742033,
2,None,3,18,195.2943206223273,
1,None,3,1,49.32383042934367,
2,None,3,1,23.764574204054906,
0,None,3,1,58.461102607364246,
0,None,3,2,114.30006540903742,
1,None,3,2,90.53378464039764,
2,None,3,2,61.98089734882569,
0,None,3,3,166.30222886703908,
1,None,3,3,128.96240596263192,
2,None,3,3,97.97259013280289,
0,None,3,4,207.27113227840783,
2,None,3,4,126.60532873286877,
1,None,3,4,159.27820987799078,
1,None,3,5,181.49417234215184,
0,None,3,5,237.26335846546593,
2,None,3,5,147.73882594180196,
0,None,3,6,258.38925940828534,
1,None,3,6,197.15446931049462,
2,None,3,6,162.72837811068115,
0,None,3,7,272.9445098009276,
1,None,3,7,207.9499520415789,
2,None,3,7,173.11719822440662,
0,None,3,8,282.8402929233261,
2,None,3,8,180.21649233682726,
1,None,3,8,215.29233707261173,
0,None,3,9,289.51322466808546,
1,None,3,9,220.24465721698678,
2,None,3,9,185.02499384959944,
0,None,3,10,293.98990012514815,
1,None,3,10,223.56745093571442,
2,None,3,10,188.26343508873455,
1,None,3,11,225.78953746546986,
2,None,3,11,190.43645838905,
0,None,3,11,296.98353568450693,
0,None,3,12,298.9814358593995,
1,None,3,12,227.27244741926805,
2,None,3,12,191.89108704529374,
1,None,3,13,228.26078900860801,
0,None,3,13,300.3131701123588,
2,None,3,13,192.8632981197062,
0,None,3,14,301.2002178490319,
2,None,3,14,193.51241917116937,
1,None,3,14,228.91899002499397,
0,None,3,15,301.7908282008568,
1,None,3,15,229.35712869447113,
2,None,3,15,193.94553340362515,
1,None,3,16,229.6487086365458,
0,None,3,16,302.1839872961336,
2,None,3,16,194.23439697139807,
0,None,3,17,302.4456877736063,
1,None,3,17,229.84273241993526,
2,None,3,17,194.427000273009,
2,None,3,18,194.55539862022098,
1,None,3,18,229.97183653306894,
0,None,3,18,302.6198860681685,
1,None,3,1,40.139434339023865,
0,None,3,1,50.264116634352035,
2,None,3,1,23.086050786624217,
0,None,3,2,104.8972731927775,
1,None,3,2,78.24377522024989,
2,None,3,2,61.32465090860071,
0,None,3,3,156.024805875094,
2,None,3,3,97.35076492701057,
1,None,3,3,113.9524003545355,
0,None,3,4,196.4843815969919,
2,None,3,4,126.01968625618926,
1,None,3,4,142.23851504419542,
1,None,3,5,163.03834156801025,
0,None,3,5,226.21540779116273,
2,None,3,5,147.18525039443767,
1,None,3,6,177.74274260969125,
0,None,3,6,247.22444532063807,
2,None,3,6,162.20071169474042,
2,None,3,7,172.609331172334,
0,None,3,7,261.7389378195938,
1,None,3,7,187.90408565003563,
0,None,3,8,271.63042829625533,
1,None,3,8,194.8296191452755,
2,None,3,8,179.72322249007976,
2,None,3,9,184.5422284248994,
1,None,3,9,199.50918192973478,
0,None,3,9,278.31424352643677,
2,None,3,10,187.7881017094098,
0,None,3,10,282.8063353682582,
1,None,3,10,202.65385514049828,
2,None,3,11,189.96631922393252,
1,None,3,11,204.75967148192453,
0,None,3,11,285.81506827468314,
0,None,3,12,287.82587492213275,
2,None,3,12,191.42454515421855,
1,None,3,12,206.16664709820017,
0,None,3,13,289.16788850859035,
1,None,3,13,207.10534616669497,
2,None,3,13,192.39923028783934,
0,None,3,14,290.0627771211523,
2,None,3,14,193.05004370202948,
1,None,3,14,207.73105033688776,
1,None,3,15,208.14788503568843,
0,None,3,15,290.6591979883653,
2,None,3,15,193.4843106003039,
0,None,3,16,291.0565753993425,
1,None,3,16,208.42547779117902,
2,None,3,16,193.77395650670763,
0,None,3,17,291.32129188288604,
1,None,3,17,208.61030464341172,
2,None,3,17,193.96708927150016,
1,None,3,18,208.73335291727776,
0,None,3,18,291.49762143114924,
2,None,3,18,194.09584508368275,
0,None,3,1,44.02646425566712,
1,None,3,1,33.042528860994814,
2,None,3,1,22.626065204480245,
0,None,3,2,97.71991496935846,
1,None,3,2,68.55726537719224,
2,None,3,2,60.900311473316656,
2,None,3,3,96.96731895555763,
0,None,3,3,148.13098942696118,
1,None,3,3,101.92629960955357,
2,None,3,4,125.67354923492302,
0,None,3,4,188.13105849401754,
1,None,3,4,128.41694429873564,
0,None,3,5,217.59068890199254,
2,None,3,5,146.86952956541555,
1,None,3,5,147.93196722343782,
1,None,3,6,161.74912941748113,
2,None,3,6,161.9082403598918,
0,None,3,6,238.44759572659314,
1,None,3,7,171.30966481843873,
2,None,3,7,172.3339334797466,
0,None,3,7,252.88039333470613,
1,None,3,8,177.83287332895742,
2,None,3,8,179.4600382732681,
0,None,3,8,262.7299633988193,
0,None,3,9,269.39353050280096,
1,None,3,9,182.2447454164089,
2,None,3,9,184.28762619340344,
2,None,3,10,187.53945441857766,
0,None,3,10,273.87676572778145,
1,None,3,10,185.21194800747668,
1,None,3,11,187.20032944069033,
0,None,3,11,276.8823681160377,
2,None,3,11,189.72176661394283,
1,None,3,12,188.52966258589592,
0,None,3,12,278.892737981373,
2,None,3,12,191.18278916343226,
0,None,3,13,280.2354402021835,
1,None,3,13,189.4170388321992,
2,None,3,13,192.15937458093916,
2,None,3,14,192.81147407930732,
1,None,3,14,190.00881189869523,
0,None,3,14,281.13136927782034,
1,None,3,15,190.40320473443956,
0,None,3,15,281.7288287287726,
2,None,3,15,193.24660862167045,
0,None,3,16,282.1271032413193,
2,None,3,16,193.53683837205418,
1,None,3,16,190.66594682686002,
0,None,3,17,282.3925393258778,
1,None,3,17,190.84094074869597,
2,None,3,17,193.73036317820004,
1,None,3,18,190.9574745903151,
0,None,3,18,282.5694207858154,
2,None,3,18,193.85938177399223,
0,None,3,1,39.37983728278653,
2,None,3,1,22.324743364199787,
1,None,3,1,27.662156419718357,
1,None,3,2,60.98959100813862,
2,None,3,2,60.64378764672184,
0,None,3,2,92.32971697507145,
0,None,3,3,142.13769001335837,
1,None,3,3,92.34083513489864,
2,None,3,3,96.75639875838888,
0,None,3,4,181.72191851327304,
1,None,3,4,117.25484941759841,
2,None,3,4,125.50111222328191,
0,None,3,5,210.91393462261726,
1,None,3,5,135.62403167287295,
2,None,3,5,146.72678569028466,
1,None,3,6,148.63924558356624,
2,None,3,6,161.78727801107738,
0,None,3,6,231.60448558679448,
0,None,3,7,245.93580602172858,
1,None,3,7,157.65038560581723,
2,None,3,7,172.22846030919658,
1,None,3,8,163.80195957194817,
0,None,3,8,255.72413789993533,
2,None,3,8,179.36536035484403,
0,None,3,9,262.3509836658169,
1,None,3,9,167.9643686772889,
2,None,3,9,184.20037107784293,
0,None,3,10,266.8122841236877,
1,None,3,10,170.76490161045396,
2,None,3,10,187.457255682886,
0,None,3,11,269.8048165266656,
1,None,3,11,172.6422450671977,
2,None,3,11,189.64298941838004,
1,None,3,12,173.89772725091288,
2,None,3,12,191.10631603307542,
0,None,3,12,271.80741165281074,
1,None,3,13,174.73603192480076,
0,None,3,13,273.14549487057315,
2,None,3,13,192.08444737986522,
0,None,3,14,274.0386826901374,
1,None,3,14,175.29521417607788,
2,None,3,14,192.73758124306687,
1,None,3,15,175.6679659325835,
0,None,3,15,274.634516903019,
2,None,3,15,193.17340635414118,
0,None,3,16,275.03182883406953,
1,None,3,16,175.91633793388752,
2,None,3,16,193.4640963362891,
0,None,3,17,275.29669545053673,
1,None,3,17,176.08178887346654,
2,None,3,17,193.65792742427365,
1,None,3,18,176.19198431726386,
0,None,3,18,275.4732404396201,
2,None,3,18,193.7871496049112,
1,None,3,1,23.670170578198118,
2,None,3,1,22.134985890820705,
0,None,3,1,36.00176401311561,
1,None,3,2,55.1711873114499,
0,None,3,2,88.37246591915115,
2,None,3,2,60.503314973304164,
2,None,3,3,96.66322618512338,
1,None,3,3,84.81623419838115,
0,None,3,3,137.6898888022377,
0,None,3,4,176.92014240687323,
